cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Thyroid",10,3,1,1,1,11,1,0,792,32,2951,6.16,.855,"Türkiye",13,"Western Asia"
"Hodgkin lymphoma",10,1,1,1,1,12,1,0,422,33,121,3.28,.723,"Lebanon",13,"Western Asia"
"NHL",10,3,1,1,1,13,1,0,620,34,1236,13.55,.874,"Portugal",16,"Southern Europe"
"Mesothelioma",10,3,1,1,1,14,1,0,208,18,123,1.63,.952,"Denmark",15,"Northern Europe"
"Prostate",10,3,1,1,1,15,1,0,630,27,2843,95.17,.865,"Puerto Rico",6,"Caribbean"
"Kaposi sarcoma",10,0,1,2,3,16,1,0,426,19,93,8.43,.521,"Lesotho",4,"Southern Africa"
"Nasopharynx",10,0,1,2,3,17,1,0,104,4,1400,5.11,.608,"Myanmar",11,"South-Eastern Asia"
"Oesophagus",10,0,1,2,3,18,1,0,174,6,30,12.48,.586,"Comoros",1,"Eastern Africa"
"Liver",10,0,1,2,3,19,1,0,408,11,4151,25.44,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Gallbladder",10,1,1,2,2,20,1,0,418,12,38,1.59,.62,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Stomach",10,3,1,2,2,21,1,0,152,7,3350,21.77,.86,"Chile",8,"South America"
"Hypopharynx",10,3,1,2,2,22,1,0,620,5,345,4.06,.874,"Portugal",16,"Southern Europe"
"Penis",10,0,1,2,2,23,1,0,454,26,136,2.54,.508,"Malawi",1,"Eastern Africa"
"Larynx",10,1,1,2,2,24,1,0,804,14,2479,7.9,.734,"Ukraine",14,"Eastern Europe"
"Lip, oral cavity",10,3,1,2,2,25,1,0,348,1,825,10.35,.851,"Hungary",14,"Eastern Europe"
"Oropharynx",10,3,1,2,2,26,1,0,620,3,533,5.95,.874,"Portugal",16,"Southern Europe"
"Salivary glands",10,2,1,2,2,27,1,0,31,2,66,1.12,.76,"Azerbaijan",13,"Western Asia"
"Bladder",11,3,1,1,1,1,1,0,756,30,2443,23.66,.967,"Switzerland",17,"Western Europe"
"Leukaemia",11,3,1,1,1,2,1,0,554,36,481,11.52,.939,"New Zealand",18,"Australia/New Zealand"
"Colorectum",11,2,1,1,1,3,1,0,642,8,8056,44.08,.827,"Romania",14,"Eastern Europe"
"Pancreas",11,3,1,1,1,4,1,0,705,13,256,10.53,.926,"Slovenia",16,"Southern Europe"
"Testis",11,3,1,1,1,5,1,0,470,28,23,9.1,.915,"Malta",16,"Southern Europe"
"Melanoma of skin",11,3,1,1,1,6,1,0,56,16,1807,17.17,.942,"Belgium",17,"Western Europe"
"Lung",11,3,1,1,1,7,1,0,616,15,19206,52.54,.881,"Poland",14,"Eastern Europe"
"Multiple myeloma",11,3,1,1,1,8,1,0,540,35,10,5.04,.852,"New Caledonia",19,"Melanesia"
"Brain, CNS",11,3,1,1,1,9,1,0,250,31,3934,7.9,.91,"France (metropolitan)",17,"Western Europe"
"Kidney",11,3,1,1,1,10,1,0,250,29,9253,15.37,.91,"France (metropolitan)",17,"Western Europe"
"Thyroid",11,3,1,1,1,11,1,0,380,32,2367,5.98,.906,"Italy",16,"Southern Europe"
"Hodgkin lymphoma",11,3,1,1,1,12,1,0,428,33,28,3.15,.879,"Latvia",15,"Northern Europe"
"NHL",11,3,1,1,1,13,1,0,702,34,701,13.48,.949,"Singapore",11,"South-Eastern Asia"
"Mesothelioma",11,3,1,1,1,14,1,0,705,18,40,1.54,.926,"Slovenia",16,"Southern Europe"
"Prostate",11,2,1,1,1,15,1,0,254,27,125,94.1,.817,"French Guyana",8,"South America"
"Kaposi sarcoma",11,1,1,2,3,16,1,0,710,19,2529,7.59,.717,"South Africa",4,"Southern Africa"
"Nasopharynx",11,1,1,2,3,17,1,0,418,4,151,5,.62,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Oesophagus",11,0,1,2,3,18,1,0,108,6,285,11.99,.42,"Burundi",1,"Eastern Africa"
"Liver",11,0,1,2,3,19,1,0,148,11,966,22.97,.394,"Chad",2,"Middle Africa"
"Gallbladder",11,0,1,2,2,20,1,0,598,12,33,1.58,.568,"Papua New Guinea",19,"Melanesia"
"Stomach",11,2,1,2,2,21,1,0,398,7,1857,20.31,.802,"Kazakhstan",12,"South Central Asia"
"Hypopharynx",11,3,1,2,2,22,1,0,428,5,58,3.96,.879,"Latvia",15,"Northern Europe"
"Penis",11,0,1,2,2,23,1,0,108,26,64,2.48,.42,"Burundi",1,"Eastern Africa"
"Larynx",11,2,1,2,2,24,1,0,70,14,234,7.85,.779,"Bosnia Herzegovina",16,"Southern Europe"
"Lip, oral cavity",11,1,1,2,2,25,1,0,516,1,65,9.84,.61,"Namibia",4,"Southern Africa"
"Oropharynx",11,3,1,2,2,26,1,0,250,3,2901,5.17,.91,"France (metropolitan)",17,"Western Europe"
"Salivary glands",11,0,1,2,2,27,1,0,894,2,38,1.12,.569,"Zambia",1,"Eastern Africa"
"Bladder",12,3,1,1,1,1,1,0,792,30,11168,22.58,.855,"Türkiye",13,"Western Asia"
"Leukaemia",12,3,1,1,1,2,1,0,752,36,962,10.55,.952,"Sweden",15,"Northern Europe"
"Colorectum",12,2,1,1,1,3,1,0,112,8,3086,43.39,.801,"Belarus",14,"Eastern Europe"
"Pancreas",12,2,1,1,1,4,1,0,498,13,286,10.52,.763,"Moldova",14,"Eastern Europe"
"Testis",12,3,1,1,1,5,1,0,300,28,446,9.09,.893,"Greece",16,"Southern Europe"
"Melanoma of skin",12,3,1,1,1,6,1,0,442,16,89,17,.927,"Luxembourg",17,"Western Europe"
"Lung",12,2,1,1,1,7,1,0,643,15,56078,52.38,.821,"Russian Federation",14,"Eastern Europe"
"Multiple myeloma",12,3,1,1,1,8,1,0,826,35,3801,4.94,.94,"United Kingdom",15,"Northern Europe"
"Brain, CNS",12,3,1,1,1,9,1,0,616,31,2192,7.87,.881,"Poland",14,"Eastern Europe"
"Kidney",12,3,1,1,1,10,1,0,124,29,5400,15.1,.935,"Canada",9,"Northern America"
"Thyroid",12,3,1,1,1,11,1,0,840,32,13549,5.87,.927,"United States of America",9,"Northern America"
"Hodgkin lymphoma",12,3,1,1,1,12,1,0,196,33,22,3.04,.907,"Cyprus",16,"Southern Europe"
"NHL",12,3,1,1,1,13,1,0,372,34,577,13.47,.95,"Ireland",15,"Northern Europe"
"Mesothelioma",12,3,1,1,1,14,1,0,48,18,6,1.45,.888,"Bahrain",13,"Western Asia"
"Prostate",12,1,1,1,1,15,1,0,662,27,130,93.89,.725,"Saint Lucia",6,"Caribbean"
"Kaposi sarcoma",12,0,1,2,3,16,1,0,108,19,287,6.87,.42,"Burundi",1,"Eastern Africa"
"Nasopharynx",12,2,1,2,3,17,1,0,12,4,1109,4.82,.745,"Algeria",3,"Northern Africa"
"Oesophagus",12,0,1,2,3,18,1,0,104,6,2959,11.47,.608,"Myanmar",11,"South-Eastern Asia"
"Liver",12,2,1,2,3,19,1,0,160,11,267898,22.72,.788,"China",10,"Eastern Asia"
"Gallbladder",12,2,1,2,2,20,1,0,12,12,347,1.55,.745,"Algeria",3,"Northern Africa"
"Stomach",12,1,1,2,2,21,1,0,64,7,78,19.95,.681,"Bhutan",12,"South Central Asia"
"Hypopharynx",12,1,1,2,2,22,1,0,804,5,1176,3.82,.734,"Ukraine",14,"Eastern Europe"
"Penis",12,1,1,2,2,23,1,0,68,26,194,2.39,.698,"Bolivia",8,"South America"
"Larynx",12,3,1,2,2,24,1,0,792,14,3705,7.72,.855,"Türkiye",13,"Western Asia"
"Lip, oral cavity",12,3,1,2,2,25,1,0,440,1,207,9.69,.879,"Lithuania",15,"Northern Europe"
"Oropharynx",12,3,1,2,2,26,1,0,540,3,9,4.76,.852,"New Caledonia",19,"Melanesia"
"Salivary glands",12,3,1,2,2,27,1,0,616,2,355,1.08,.881,"Poland",14,"Eastern Europe"
"Bladder",13,3,1,1,1,1,1,0,616,30,8935,22.48,.881,"Poland",14,"Eastern Europe"
"Leukaemia",13,3,1,1,1,2,1,0,191,36,374,10.52,.878,"Croatia",16,"Southern Europe"
"Colorectum",13,3,1,1,1,3,1,0,616,8,15619,42.02,.881,"Poland",14,"Eastern Europe"
"Pancreas",13,3,1,1,1,4,1,0,203,13,1211,10.44,.895,"Czechia",14,"Eastern Europe"
"Testis",13,3,1,1,1,5,1,0,203,28,509,9.01,.895,"Czechia",14,"Eastern Europe"
"Melanoma of skin",13,3,1,1,1,6,1,0,124,16,6434,15.85,.935,"Canada",9,"Northern America"
"Lung",13,2,1,1,1,7,1,0,160,15,658722,52.03,.788,"China",10,"Eastern Asia"
"Multiple myeloma",13,3,1,1,1,8,1,0,196,35,57,4.88,.907,"Cyprus",16,"Southern Europe"
"Brain, CNS",13,2,1,1,1,9,1,0,642,31,1129,7.84,.827,"Romania",14,"Eastern Europe"
"Kidney",13,3,1,1,1,10,1,0,208,29,823,14.8,.952,"Denmark",15,"Northern Europe"
"Thyroid",13,3,1,1,1,11,1,0,191,32,155,5.6,.878,"Croatia",16,"Southern Europe"
"Hodgkin lymphoma",13,3,1,1,1,12,1,0,276,33,1637,3.03,.95,"Germany",17,"Western Europe"
"NHL",13,3,1,1,1,13,1,0,246,34,810,13.42,.942,"Finland",15,"Northern Europe"
"Mesothelioma",13,3,1,1,1,14,1,0,442,18,8,1.3,.927,"Luxembourg",17,"Western Europe"
"Prostate",13,2,1,1,1,15,1,0,44,27,199,89.05,.82,"Bahamas",6,"Caribbean"
"Kaposi sarcoma",13,1,1,2,3,16,1,0,226,19,36,6.69,.65,"Equatorial Guinea",2,"Middle Africa"
"Nasopharynx",13,1,1,2,3,17,1,0,882,4,4,4.49,.702,"Samoa",21,"Polynesia"
"Oesophagus",13,3,1,2,3,18,1,0,528,6,2035,10.29,.946,"The Netherlands",17,"Western Europe"
"Liver",13,3,1,2,3,19,1,0,410,11,11286,22.34,.929,"Korea, Republic of",10,"Eastern Asia"
"Gallbladder",13,2,1,2,2,20,1,0,258,12,3,1.54,.791,"French Polynesia",21,"Polynesia"
"Stomach",13,2,1,2,2,21,1,0,643,7,21315,19.81,.821,"Russian Federation",14,"Eastern Europe"
"Hypopharynx",13,3,1,2,2,22,1,0,250,5,2110,3.7,.91,"France (metropolitan)",17,"Western Europe"
"Penis",13,0,1,2,2,23,1,0,598,26,44,2.35,.568,"Papua New Guinea",19,"Melanesia"
"Larynx",13,3,1,2,2,24,1,0,620,14,688,7.18,.874,"Portugal",16,"Southern Europe"
"Lip, oral cavity",13,2,1,2,2,25,1,0,498,1,246,9.1,.763,"Moldova",14,"Eastern Europe"
"Oropharynx",13,1,1,2,2,26,1,0,50,3,3775,4.75,.67,"Bangladesh",12,"South Central Asia"
"Salivary glands",13,1,1,2,2,27,1,0,417,2,26,1.07,.701,"Kyrgyzstan",12,"South Central Asia"
"Bladder",14,3,1,1,1,1,1,0,428,30,389,22.05,.879,"Latvia",15,"Northern Europe"
"Leukaemia",14,3,1,1,1,2,1,0,826,36,6507,10.44,.94,"United Kingdom",15,"Northern Europe"
"Colorectum",14,2,1,1,1,3,1,0,688,8,3407,41.31,.805,"Serbia",16,"Southern Europe"
"Pancreas",14,3,1,1,1,4,1,0,470,13,53,10.41,.915,"Malta",16,"Southern Europe"
"Testis",14,3,1,1,1,5,1,0,380,28,2472,8.98,.906,"Italy",16,"Southern Europe"
"Melanoma of skin",14,3,1,1,1,6,1,0,756,16,1318,15.73,.967,"Switzerland",17,"Western Europe"
"Lung",14,0,1,1,1,7,1,0,408,15,7865,50.11,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Multiple myeloma",14,1,1,1,1,8,1,0,388,35,90,4.86,.706,"Jamaica",6,"Caribbean"
"Brain, CNS",14,3,1,1,1,9,1,0,191,31,249,7.82,.878,"Croatia",16,"Southern Europe"
"Kidney",14,3,1,1,1,10,1,0,372,29,586,14.47,.95,"Ireland",15,"Northern Europe"
"Thyroid",14,2,1,1,1,11,1,0,44,32,12,5.36,.82,"Bahamas",6,"Caribbean"
"Hodgkin lymphoma",14,3,1,1,1,12,1,0,246,33,102,2.99,.942,"Finland",15,"Northern Europe"
"NHL",14,3,1,1,1,13,1,0,826,34,9047,13.37,.94,"United Kingdom",15,"Northern Europe"
"Mesothelioma",14,3,1,1,1,14,1,0,250,18,1147,1.21,.91,"France (metropolitan)",17,"Western Europe"
"Prostate",14,2,1,1,1,15,1,0,214,27,4918,86.07,.766,"Dominican Republic",6,"Caribbean"
"Kaposi sarcoma",14,0,1,2,3,16,1,0,834,19,920,5.11,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Nasopharynx",14,1,1,2,3,17,1,0,788,4,299,4.26,.732,"Tunisia",3,"Northern Africa"
"Oesophagus",14,1,1,2,3,18,1,0,795,6,208,9.77,.744,"Turkmenistan",12,"South Central Asia"
"Liver",14,0,1,2,3,19,1,0,288,11,2656,21.65,.602,"Ghana",5,"Western Africa"
"Gallbladder",14,1,1,2,2,20,1,0,64,12,5,1.4,.681,"Bhutan",12,"South Central Asia"
"Stomach",14,2,1,2,2,21,1,0,188,7,759,19.61,.806,"Costa Rica",7,"Central America"
"Hypopharynx",14,1,1,2,2,22,1,0,704,5,1955,3.49,.726,"Viet Nam",11,"South-Eastern Asia"
"Penis",14,1,1,2,2,23,1,0,516,26,16,2.24,.61,"Namibia",4,"Southern Africa"
"Larynx",14,2,1,2,2,24,1,0,499,14,38,7.01,.844,"Montenegro",16,"Southern Europe"
"Lip, oral cavity",14,2,1,2,2,25,1,0,638,1,57,8.84,.822,"France, La Réunion",1,"Eastern Africa"
"Oropharynx",14,3,1,2,2,26,1,0,440,3,97,4.6,.879,"Lithuania",15,"Northern Europe"
"Salivary glands",14,0,1,2,2,27,1,0,454,2,67,1.07,.508,"Malawi",1,"Eastern Africa"
"Bladder",15,2,1,1,1,1,1,0,642,30,4074,21.65,.827,"Romania",14,"Eastern Europe"
"Leukaemia",15,2,1,1,1,2,1,0,112,36,625,10.32,.801,"Belarus",14,"Eastern Europe"
"Colorectum",15,3,1,1,1,3,1,0,233,8,529,40.75,.899,"Estonia",15,"Northern Europe"
"Pancreas",15,2,1,1,1,4,1,0,254,13,13,10.37,.817,"French Guyana",8,"South America"
"Testis",15,3,1,1,1,5,1,0,32,28,2054,8.54,.849,"Argentina",8,"South America"
"Melanoma of skin",15,3,1,1,1,6,1,0,203,16,1530,15.33,.895,"Czechia",14,"Eastern Europe"
"Lung",15,3,1,1,1,7,1,0,300,15,6357,49.64,.893,"Greece",16,"Southern Europe"
"Multiple myeloma",15,3,1,1,1,8,1,0,554,35,240,4.82,.939,"New Zealand",18,"Australia/New Zealand"
"Brain, CNS",15,3,1,1,1,9,1,0,300,31,734,7.82,.893,"Greece",16,"Southern Europe"
"Kidney",15,3,1,1,1,10,1,0,380,29,9090,14.2,.906,"Italy",16,"Southern Europe"
"Thyroid",15,3,1,1,1,11,1,0,36,32,961,5.29,.946,"Australia",18,"Australia/New Zealand"
"Hodgkin lymphoma",15,3,1,1,1,12,1,0,703,33,92,2.99,.855,"Slovakia",14,"Eastern Europe"
"NHL",15,3,1,1,1,13,1,0,752,34,1420,13.19,.952,"Sweden",15,"Northern Europe"
"Mesothelioma",15,3,1,1,1,14,1,0,276,18,1448,1.21,.95,"Germany",17,"Western Europe"
"Prostate",15,1,1,1,1,15,1,0,388,27,1599,85.67,.706,"Jamaica",6,"Caribbean"
"Kaposi sarcoma",15,0,1,2,3,16,1,0,140,19,47,4.42,.387,"Central African Republic",2,"Middle Africa"
"Nasopharynx",15,0,1,2,3,17,1,0,404,4,636,3.64,.601,"Kenya",1,"Eastern Africa"
"Oesophagus",15,0,1,2,3,18,1,0,426,6,59,9.52,.521,"Lesotho",4,"Southern Africa"
"Liver",15,0,1,2,3,19,1,0,854,11,1109,19.57,.438,"Burkina Faso",5,"Western Africa"
"Gallbladder",15,2,1,2,2,20,1,0,858,12,38,1.4,.83,"Uruguay",8,"South America"
"Stomach",15,2,1,2,2,21,1,0,160,7,246550,19.47,.788,"China",10,"Eastern Asia"
"Hypopharynx",15,1,1,2,2,22,1,0,356,5,24033,3.39,.644,"India",12,"South Central Asia"
"Penis",15,1,1,2,2,23,1,0,340,26,79,1.97,.624,"Honduras",7,"Central America"
"Larynx",15,3,1,2,2,24,1,0,300,14,787,6.83,.893,"Greece",16,"Southern Europe"
"Lip, oral cavity",15,3,1,2,2,25,1,0,616,1,2831,8.78,.881,"Poland",14,"Eastern Europe"
"Oropharynx",15,3,1,2,2,26,1,0,840,3,11837,4.47,.927,"United States of America",9,"Northern America"
"Salivary glands",15,2,1,2,2,27,1,0,192,2,114,1.05,.764,"Cuba",6,"Caribbean"
"Bladder",16,3,1,1,1,1,1,0,826,30,17555,21.14,.94,"United Kingdom",15,"Northern Europe"
"Leukaemia",16,3,1,1,1,2,1,0,440,36,219,10.31,.879,"Lithuania",15,"Northern Europe"
"Colorectum",16,3,1,1,1,3,1,0,705,8,956,40.27,.926,"Slovenia",16,"Southern Europe"
"Pancreas",16,3,1,1,1,4,1,0,792,13,5028,10.3,.855,"Türkiye",13,"Western Asia"
"Testis",16,3,1,1,1,5,1,0,616,28,1572,8.39,.881,"Poland",14,"Eastern Europe"
"Melanoma of skin",16,3,1,1,1,6,1,0,826,16,10170,15.09,.94,"United Kingdom",15,"Northern Europe"
"Lung",16,1,1,1,1,7,1,0,882,15,38,49.63,.702,"Samoa",21,"Polynesia"
"Multiple myeloma",16,3,1,1,1,8,1,0,752,35,547,4.66,.952,"Sweden",15,"Northern Europe"
"Brain, CNS",16,2,1,1,1,9,1,0,70,31,204,7.8,.779,"Bosnia Herzegovina",16,"Southern Europe"
"Kidney",16,3,1,1,1,10,1,0,36,29,3013,14.13,.946,"Australia",18,"Australia/New Zealand"
"Thyroid",16,2,1,1,1,11,1,0,258,32,10,5.29,.791,"French Polynesia",21,"Polynesia"
"Hodgkin lymphoma",16,3,1,1,1,12,1,0,376,33,136,2.97,.915,"Israel",13,"Western Asia"
"NHL",16,3,1,1,1,13,1,0,756,34,1130,13.16,.967,"Switzerland",17,"Western Europe"
"Mesothelioma",16,3,1,1,1,14,1,0,752,18,165,1.19,.952,"Sweden",15,"Northern Europe"
"Prostate",16,3,1,1,1,15,1,0,540,27,167,84.26,.852,"New Caledonia",19,"Melanesia"
"Kaposi sarcoma",16,2,1,2,3,16,1,0,52,19,6,4.13,.809,"Barbados",6,"Caribbean"
"Nasopharynx",16,0,1,2,3,17,1,0,116,4,226,3.44,.6,"Cambodia",11,"South-Eastern Asia"
"Oesophagus",16,0,1,2,3,18,1,0,24,6,682,9.31,.591,"Angola",2,"Middle Africa"
"Liver",16,1,1,2,3,19,1,0,548,11,21,19.43,.614,"Vanuatu",19,"Melanesia"
"Gallbladder",16,3,1,2,2,20,1,0,191,12,67,1.34,.878,"Croatia",16,"Southern Europe"
"Stomach",16,3,1,2,2,21,1,0,428,7,314,18.99,.879,"Latvia",15,"Northern Europe"
"Hypopharynx",16,3,1,2,2,22,1,0,616,5,967,3.19,.881,"Poland",14,"Eastern Europe"
"Penis",16,1,1,2,2,23,1,0,862,26,268,1.7,.699,"Venezuela",8,"South America"
"Larynx",16,1,1,2,2,24,1,0,50,14,5217,6.7,.67,"Bangladesh",12,"South Central Asia"
"Lip, oral cavity",16,1,1,2,2,25,1,0,804,1,2643,8.44,.734,"Ukraine",14,"Eastern Europe"
"Oropharynx",16,2,1,2,2,26,1,0,258,3,8,4.4,.791,"French Polynesia",21,"Polynesia"
"Salivary glands",16,3,1,2,2,27,1,0,380,2,733,1.03,.906,"Italy",16,"Southern Europe"
"Bladder",17,3,1,1,1,1,1,0,703,30,1097,20.92,.855,"Slovakia",14,"Eastern Europe"
"Leukaemia",17,3,1,1,1,2,1,0,380,36,6150,10.26,.906,"Italy",16,"Southern Europe"
"Colorectum",17,2,1,1,1,3,1,0,100,8,2956,40.16,.799,"Bulgaria",14,"Eastern Europe"
"Pancreas",17,2,1,1,1,4,1,0,642,13,1842,10.29,.827,"Romania",14,"Eastern Europe"
"Testis",17,2,1,1,1,5,1,0,688,28,359,8.12,.805,"Serbia",16,"Southern Europe"
"Melanoma of skin",17,3,1,1,1,6,1,0,191,16,559,14.8,.878,"Croatia",16,"Southern Europe"
"Lung",17,2,1,1,1,7,1,0,807,15,873,49.44,.765,"North Macedonia",16,"Southern Europe"
"Multiple myeloma",17,3,1,1,1,8,1,0,528,35,940,4.6,.946,"The Netherlands",17,"Western Europe"
"Brain, CNS",17,2,1,1,1,9,1,0,51,31,129,7.64,.786,"Armenia",13,"Western Asia"
"Kidney",17,3,1,1,1,10,1,0,470,29,63,14.12,.915,"Malta",16,"Southern Europe"
"Thyroid",17,3,1,1,1,11,1,0,630,32,103,5.27,.865,"Puerto Rico",6,"Caribbean"
"Hodgkin lymphoma",17,2,1,1,1,12,1,0,268,33,64,2.96,.814,"Georgia",13,"Western Asia"
"NHL",17,3,1,1,1,13,1,0,196,34,117,13.02,.907,"Cyprus",16,"Southern Europe"
"Mesothelioma",17,3,1,1,1,14,1,0,124,18,567,1.06,.935,"Canada",9,"Northern America"
"Prostate",17,3,1,1,1,15,1,0,554,27,3769,82.86,.939,"New Zealand",18,"Australia/New Zealand"
"Kaposi sarcoma",17,0,1,2,3,16,1,0,24,19,453,4.04,.591,"Angola",2,"Middle Africa"
"Nasopharynx",17,2,1,2,3,17,1,0,160,4,36656,3.39,.788,"China",10,"Eastern Asia"
"Oesophagus",17,0,1,2,3,18,1,0,894,6,324,9.1,.569,"Zambia",1,"Eastern Africa"
"Liver",17,1,1,2,3,19,1,0,608,11,8796,19.14,.71,"Philippines",11,"South-Eastern Asia"
"Gallbladder",17,2,1,2,2,20,1,0,604,12,277,1.34,.762,"Peru",8,"South America"
"Stomach",17,1,1,2,2,21,1,0,795,7,413,18.66,.744,"Turkmenistan",12,"South Central Asia"
"Hypopharynx",17,2,1,2,2,22,1,0,312,5,10,3.07,.842,"France, Guadeloupe",6,"Caribbean"
"Penis",17,0,1,2,2,23,1,0,508,26,136,1.62,.461,"Mozambique",1,"Eastern Africa"
"Larynx",17,1,1,2,2,24,1,0,340,14,236,6.62,.624,"Honduras",7,"Central America"
"Lip, oral cavity",17,1,1,2,2,25,1,0,662,1,10,8.4,.725,"Saint Lucia",6,"Caribbean"
"Oropharynx",17,3,1,2,2,26,1,0,36,3,855,4.39,.946,"Australia",18,"Australia/New Zealand"
"Salivary glands",17,1,1,2,2,27,1,0,360,2,1532,1.02,.713,"Indonesia",11,"South-Eastern Asia"
"Bladder",18,3,1,1,1,1,1,0,578,30,1324,20.82,.966,"Norway",15,"Northern Europe"
"Leukaemia",18,3,1,1,1,2,1,0,300,36,1078,10.23,.893,"Greece",16,"Southern Europe"
"Colorectum",18,3,1,1,1,3,1,0,702,8,2328,39.41,.949,"Singapore",11,"South-Eastern Asia"
"Pancreas",18,3,1,1,1,4,1,0,752,13,1140,10.27,.952,"Sweden",15,"Northern Europe"
"Testis",18,3,1,1,1,5,1,0,40,28,390,8.04,.926,"Austria",17,"Western Europe"
"Melanoma of skin",18,3,1,1,1,6,1,0,250,16,7880,14.45,.91,"France (metropolitan)",17,"Western Europe"
"Lung",18,2,1,1,1,7,1,0,642,15,8499,49.25,.827,"Romania",14,"Eastern Europe"
"Multiple myeloma",18,3,1,1,1,8,1,0,36,35,1188,4.55,.946,"Australia",18,"Australia/New Zealand"
"Brain, CNS",18,3,1,1,1,9,1,0,428,31,94,7.62,.879,"Latvia",15,"Northern Europe"
"Kidney",18,3,1,1,1,10,1,0,191,29,544,14.1,.878,"Croatia",16,"Southern Europe"
"Thyroid",18,3,1,1,1,11,1,0,250,32,2386,5.17,.91,"France (metropolitan)",17,"Western Europe"
"Hodgkin lymphoma",18,3,1,1,1,12,1,0,124,33,648,2.95,.935,"Canada",9,"Northern America"
"NHL",18,3,1,1,1,13,1,0,56,34,1494,12.92,.942,"Belgium",17,"Western Europe"
"Mesothelioma",18,1,1,1,1,14,1,0,710,18,213,1.06,.717,"South Africa",4,"Southern Africa"
"Prostate",18,3,1,1,1,15,1,0,250,27,57357,82.31,.91,"France (metropolitan)",17,"Western Europe"
"Kaposi sarcoma",18,1,1,2,3,16,1,0,266,19,36,3.81,.693,"Gabon",2,"Middle Africa"
"Nasopharynx",18,2,1,2,3,17,1,0,764,4,1687,3.3,.803,"Thailand",11,"South-Eastern Asia"
"Oesophagus",18,3,1,2,3,18,1,0,440,6,202,8.98,.879,"Lithuania",15,"Northern Europe"
"Liver",18,0,1,2,3,19,1,0,430,11,314,19.01,.487,"Liberia",5,"Western Africa"
"Gallbladder",18,2,1,2,2,20,1,0,512,12,26,1.24,.819,"Oman",13,"Western Asia"
"Stomach",18,1,1,2,2,21,1,0,704,7,10062,18.6,.726,"Viet Nam",11,"South-Eastern Asia"
"Hypopharynx",18,2,1,2,2,22,1,0,52,5,8,3.05,.809,"Barbados",6,"Caribbean"
"Penis",18,2,1,2,2,23,1,0,170,26,513,1.59,.758,"Colombia",8,"South America"
"Larynx",18,2,1,2,2,24,1,0,51,14,123,6.43,.786,"Armenia",13,"Western Asia"
"Lip, oral cavity",18,3,1,2,2,25,1,0,36,1,1796,8.37,.946,"Australia",18,"Australia/New Zealand"
"Oropharynx",18,3,1,2,2,26,1,0,705,3,84,4.37,.926,"Slovenia",16,"Southern Europe"
"Salivary glands",18,3,1,2,2,27,1,0,440,2,22,1.02,.879,"Lithuania",15,"Northern Europe"
"Bladder",19,3,1,1,1,1,1,0,56,30,2881,20.8,.942,"Belgium",17,"Western Europe"
"Leukaemia",19,3,1,1,1,2,1,0,756,36,772,10.07,.967,"Switzerland",17,"Western Europe"
"Colorectum",19,2,1,1,1,3,1,0,498,8,1087,39.16,.763,"Moldova",14,"Eastern Europe"
"Pancreas",19,3,1,1,1,4,1,0,196,13,108,10.03,.907,"Cyprus",16,"Southern Europe"
"Testis",19,3,1,1,1,5,1,0,752,28,391,7.52,.952,"Sweden",15,"Northern Europe"
"Melanoma of skin",19,3,1,1,1,6,1,0,40,16,1212,14.18,.926,"Austria",17,"Western Europe"
"Lung",19,3,1,1,1,7,1,0,250,15,32812,49,.91,"France (metropolitan)",17,"Western Europe"
"Multiple myeloma",19,3,1,1,1,8,1,0,620,35,546,4.37,.874,"Portugal",16,"Southern Europe"
"Brain, CNS",19,3,1,1,1,9,1,0,196,31,64,7.5,.907,"Cyprus",16,"Southern Europe"
"Kidney",19,3,1,1,1,10,1,0,233,29,159,13.81,.899,"Estonia",15,"Northern Europe"
"Thyroid",19,3,1,1,1,11,1,0,578,32,219,5.1,.966,"Norway",15,"Northern Europe"
"Hodgkin lymphoma",19,3,1,1,1,12,1,0,208,33,104,2.94,.952,"Denmark",15,"Northern Europe"
"NHL",19,3,1,1,1,13,1,0,578,34,667,12.76,.966,"Norway",15,"Northern Europe"
"Mesothelioma",19,3,1,1,1,14,1,0,578,18,72,1.02,.966,"Norway",15,"Northern Europe"
"Prostate",19,3,1,1,1,15,1,0,246,27,5930,82.24,.942,"Finland",15,"Northern Europe"
"Kaposi sarcoma",19,0,1,2,3,16,1,0,728,19,112,2.99,.381,"South Sudan",1,"Eastern Africa"
"Nasopharynx",19,1,1,2,3,17,1,0,504,4,652,3.24,.698,"Morocco",3,"Northern Africa"
"Oesophagus",19,3,1,2,3,18,1,0,826,6,6504,8.8,.94,"United Kingdom",15,"Northern Europe"
"Liver",19,3,1,2,3,19,1,0,702,11,1087,18.27,.949,"Singapore",11,"South-Eastern Asia"
"Gallbladder",19,0,1,2,2,20,1,0,116,12,64,1.23,.6,"Cambodia",11,"South-Eastern Asia"
"Stomach",19,3,1,2,2,21,1,0,440,7,460,18.41,.879,"Lithuania",15,"Northern Europe"
