cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Thyroid",112,0,1,1,1,14,1,0,332,32,65,1.24,.446,"Haiti",6,"Caribbean"
"Melanoma of skin",112,1,1,1,1,15,1,0,762,16,16,.6,.573,"Tajikistan",12,"South Central Asia"
"Hypopharynx",112,0,1,1,1,16,1,0,706,5,11,.26,.285,"Somalia",1,"Eastern Africa"
"Oropharynx",112,1,1,1,1,17,1,0,558,3,19,.64,.589,"Nicaragua",7,"Central America"
"Larynx",112,1,1,1,1,18,1,0,795,14,56,2.29,.666,"Turkmenistan",12,"South Central Asia"
"Lip, oral cavity",112,0,1,1,1,19,1,0,120,1,151,2.2,.458,"Cameroon",2,"Middle Africa"
"Kaposi sarcoma",112,1,1,2,3,20,1,0,498,19,4,.14,.663,"Moldova",14,"Eastern Europe"
"Penis",112,0,1,2,3,21,1,0,204,26,9,.39,.438,"Benin",5,"Western Africa"
"Oesophagus",112,0,1,2,3,22,1,0,262,6,10,2.47,.375,"Djibouti",1,"Eastern Africa"
"Liver",112,0,1,2,3,23,1,0,450,11,621,6.27,.464,"Madagascar",1,"Eastern Africa"
"Nasopharynx",112,1,1,2,3,24,1,0,818,4,240,.54,.622,"Egypt",3,"Northern Africa"
"Gallbladder",112,0,1,2,2,25,1,0,232,12,4,.35,.427,"Eritrea",1,"Eastern Africa"
"Stomach",112,1,1,2,2,26,1,0,275,7,95,6.35,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Salivary glands",112,0,1,2,2,27,1,0,729,2,62,.52,.415,"Sudan",3,"Northern Africa"
"Bladder",113,2,1,1,1,1,1,0,458,30,762,4.19,.723,"Malaysia",11,"South-Eastern Asia"
"NHL",113,0,1,1,1,2,1,0,384,34,520,5.11,.426,"Côte d'Ivoire",5,"Western Africa"
"Mesothelioma",113,1,1,1,1,3,1,0,417,18,2,.08,.63,"Kyrgyzstan",12,"South Central Asia"
"Prostate",113,0,1,1,1,4,1,0,140,27,257,31.34,.328,"Central African Republic",2,"Middle Africa"
"Brain, CNS",113,1,1,1,1,5,1,0,558,31,69,2.33,.589,"Nicaragua",7,"Central America"
"Colorectum",113,1,1,1,1,6,1,0,368,8,1312,10.81,.603,"Iraq",13,"Western Asia"
"Kidney",113,0,1,1,1,7,1,0,332,29,114,2.48,.446,"Haiti",6,"Caribbean"
"Leukaemia",113,0,1,1,1,8,1,0,332,36,252,4.98,.446,"Haiti",6,"Caribbean"
"Pancreas",113,0,1,1,1,9,1,0,716,13,97,3.44,.423,"Zimbabwe",1,"Eastern Africa"
"Testis",113,3,1,1,1,10,1,0,254,28,1,.66,.817,"French Guyana",8,"South America"
"Lung",113,2,1,1,1,11,1,0,480,15,124,12.2,.692,"Mauritius",1,"Eastern Africa"
"Multiple myeloma",113,1,1,1,1,12,1,0,795,35,29,1.28,.666,"Turkmenistan",12,"South Central Asia"
"Hodgkin lymphoma",113,1,1,1,1,13,1,0,417,33,29,.94,.63,"Kyrgyzstan",12,"South Central Asia"
"Thyroid",113,3,1,1,1,14,1,0,434,32,42,1.24,.79,"Libya",3,"Northern Africa"
"Melanoma of skin",113,0,1,1,1,15,1,0,116,16,33,.59,.457,"Cambodia",11,"South-Eastern Asia"
"Hypopharynx",113,1,1,1,1,16,1,0,762,5,7,.26,.573,"Tajikistan",12,"South Central Asia"
"Oropharynx",113,1,1,1,1,17,1,0,288,3,64,.63,.499,"Ghana",5,"Western Africa"
"Larynx",113,2,1,1,1,18,1,0,242,14,10,2.27,.7,"Fiji",19,"Melanesia"
"Lip, oral cavity",113,2,1,1,1,19,1,0,780,1,22,2.17,.726,"Trinidad and Tobago",6,"Caribbean"
"Kaposi sarcoma",113,3,1,2,3,20,1,0,752,19,14,.14,.908,"Sweden",15,"Northern Europe"
"Penis",113,2,1,2,3,21,1,0,480,26,4,.39,.692,"Mauritius",1,"Eastern Africa"
"Oesophagus",113,3,1,2,3,22,1,0,380,6,1737,2.41,.85,"Italy",16,"Southern Europe"
"Liver",113,2,1,2,3,23,1,0,188,11,241,6.25,.728,"Costa Rica",7,"Central America"
"Nasopharynx",113,3,1,2,3,24,1,0,616,4,147,.53,.804,"Poland",14,"Eastern Europe"
"Gallbladder",113,1,1,2,2,25,1,0,360,12,417,.35,.615,"Indonesia",11,"South-Eastern Asia"
"Stomach",113,3,1,2,2,26,1,0,203,7,736,6.33,.821,"Czechia",14,"Eastern Europe"
"Salivary glands",113,2,1,2,2,27,1,0,218,2,49,.51,.684,"Ecuador",8,"South America"
"Bladder",114,2,1,1,1,1,1,0,242,30,18,4.08,.7,"Fiji",19,"Melanesia"
"NHL",114,0,1,1,1,2,1,0,231,34,2178,5.1,.315,"Ethiopia",1,"Eastern Africa"
"Mesothelioma",114,0,1,1,1,3,1,0,566,18,57,.08,.45,"Nigeria",5,"Western Africa"
"Prostate",114,0,1,1,1,4,1,0,768,27,577,31.31,.433,"Togo",5,"Western Africa"
"Brain, CNS",114,0,1,1,1,5,1,0,624,31,14,2.3,.403,"Guinea-Bissau",5,"Western Africa"
"Colorectum",114,0,1,1,1,6,1,0,716,8,340,10.79,.423,"Zimbabwe",1,"Eastern Africa"
"Kidney",114,1,1,1,1,7,1,0,764,29,1330,2.45,.669,"Thailand",11,"South-Eastern Asia"
"Leukaemia",114,2,1,1,1,8,1,0,807,36,74,4.94,.688,"North Macedonia",16,"Southern Europe"
"Pancreas",114,2,1,1,1,9,1,0,218,13,330,3.41,.684,"Ecuador",8,"South America"
"Testis",114,0,1,1,1,10,1,0,729,28,108,.66,.415,"Sudan",3,"Northern Africa"
"Lung",114,1,1,1,1,11,1,0,548,15,12,11.79,.574,"Vanuatu",19,"Melanesia"
"Multiple myeloma",114,2,1,1,1,12,1,0,458,35,229,1.26,.723,"Malaysia",11,"South-Eastern Asia"
"Hodgkin lymphoma",114,0,1,1,1,13,1,0,231,33,553,.9,.315,"Ethiopia",1,"Eastern Africa"
"Thyroid",114,2,1,1,1,14,1,0,70,32,31,1.19,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Melanoma of skin",114,1,1,1,1,15,1,0,214,16,33,.58,.668,"Dominican Republic",6,"Caribbean"
"Hypopharynx",114,2,1,1,1,16,1,0,188,5,9,.24,.728,"Costa Rica",7,"Central America"
"Oropharynx",114,2,1,1,1,17,1,0,218,3,55,.6,.684,"Ecuador",8,"South America"
"Larynx",114,1,1,1,1,18,1,0,496,14,29,2.25,.608,"Mongolia",10,"Eastern Asia"
"Lip, oral cavity",114,2,1,1,1,19,1,0,499,1,11,2.12,.773,"Montenegro",16,"Southern Europe"
"Kaposi sarcoma",114,0,1,2,3,20,1,0,887,19,13,.14,.461,"Yemen",13,"Western Asia"
"Penis",114,1,1,2,3,21,1,0,408,26,57,.38,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Oesophagus",114,1,1,2,3,22,1,0,608,6,1063,2.41,.638,"Philippines",11,"South-Eastern Asia"
"Liver",114,2,1,2,3,23,1,0,484,11,4260,6.25,.718,"Mexico",7,"Central America"
"Nasopharynx",114,2,1,2,3,24,1,0,76,4,646,.52,.699,"Brazil",8,"South America"
"Gallbladder",114,0,1,2,2,25,1,0,728,12,9,.35,.41,"South Sudan",1,"Eastern Africa"
"Stomach",114,3,1,2,2,26,1,0,554,7,286,6.27,.888,"New Zealand",18,"Australia/New Zealand"
"Salivary glands",114,1,1,2,2,27,1,0,275,2,8,.51,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Bladder",115,0,1,1,1,1,1,0,4,30,378,4.07,.384,"Afghanistan",12,"South Central Asia"
"NHL",115,1,1,1,1,2,1,0,72,34,52,5.04,.579,"Botswana",4,"Southern Africa"
"Mesothelioma",115,1,1,1,1,3,1,0,608,18,37,.08,.638,"Philippines",11,"South-Eastern Asia"
"Prostate",115,1,1,1,1,4,1,0,288,27,2395,30.39,.499,"Ghana",5,"Western Africa"
"Brain, CNS",115,2,1,1,1,5,1,0,682,31,467,2.29,.748,"Saudi Arabia",13,"Western Asia"
"Colorectum",115,1,1,1,1,6,1,0,558,8,287,10.65,.589,"Nicaragua",7,"Central America"
"Kidney",115,1,1,1,1,7,1,0,340,29,91,2.43,.575,"Honduras",7,"Central America"
"Leukaemia",115,0,1,1,1,8,1,0,706,36,299,4.92,.285,"Somalia",1,"Eastern Africa"
"Pancreas",115,2,1,1,1,9,1,0,414,13,73,3.4,.78,"Kuwait",13,"Western Asia"
"Testis",115,0,1,1,1,10,1,0,232,28,9,.64,.427,"Eritrea",1,"Eastern Africa"
"Lung",115,1,1,1,1,11,1,0,68,15,769,11.55,.637,"Bolivia",8,"South America"
"Multiple myeloma",115,1,1,1,1,12,1,0,764,35,722,1.26,.669,"Thailand",11,"South-Eastern Asia"
"Hodgkin lymphoma",115,2,1,1,1,13,1,0,458,33,166,.9,.723,"Malaysia",11,"South-Eastern Asia"
"Thyroid",115,1,1,1,1,14,1,0,340,32,50,1.19,.575,"Honduras",7,"Central America"
"Melanoma of skin",115,1,1,1,1,15,1,0,132,16,2,.57,.583,"Cape Verde",5,"Western Africa"
"Hypopharynx",115,1,1,1,1,16,1,0,12,5,53,.23,.657,"Algeria",3,"Northern Africa"
"Oropharynx",115,2,1,1,1,17,1,0,8,3,15,.59,.684,"Albania",16,"Southern Europe"
"Larynx",115,3,1,1,1,18,1,0,410,14,1183,2.24,.837,"Korea, Republic of",10,"Eastern Asia"
"Lip, oral cavity",115,0,1,1,1,19,1,0,894,1,77,2.05,.441,"Zambia",1,"Eastern Africa"
"Kaposi sarcoma",115,0,1,2,3,20,1,0,4,19,17,.13,.384,"Afghanistan",12,"South Central Asia"
"Penis",115,2,1,2,3,21,1,0,458,26,72,.38,.723,"Malaysia",11,"South-Eastern Asia"
"Oesophagus",115,2,1,2,3,22,1,0,780,6,25,2.41,.726,"Trinidad and Tobago",6,"Caribbean"
"Liver",115,1,1,2,3,23,1,0,68,11,397,6.15,.637,"Bolivia",8,"South America"
"Nasopharynx",115,0,1,2,3,24,1,0,384,4,54,.52,.426,"Côte d'Ivoire",5,"Western Africa"
"Gallbladder",115,2,1,2,2,25,1,0,100,12,25,.33,.736,"Bulgaria",14,"Eastern Europe"
"Stomach",115,1,1,2,2,26,1,0,356,7,43060,6.09,.506,"India",12,"South Central Asia"
"Salivary glands",115,2,1,2,2,27,1,0,591,2,13,.51,.744,"Panama",7,"Central America"
"Bladder",116,2,1,1,1,1,1,0,484,30,2781,4.04,.718,"Mexico",7,"Central America"
"NHL",116,0,1,1,1,2,1,0,418,34,150,4.95,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Mesothelioma",116,0,1,1,1,3,1,0,716,18,2,.08,.423,"Zimbabwe",1,"Eastern Africa"
"Prostate",116,3,1,1,1,4,1,0,410,27,16374,29.28,.837,"Korea, Republic of",10,"Eastern Asia"
"Brain, CNS",116,0,1,1,1,5,1,0,104,31,546,2.28,.432,"Myanmar",11,"South-Eastern Asia"
"Colorectum",116,1,1,1,1,6,1,0,516,8,75,10.42,.541,"Namibia",4,"Southern Africa"
"Kidney",116,1,1,1,1,7,1,0,320,29,145,2.41,.563,"Guatemala",7,"Central America"
"Leukaemia",116,2,1,1,1,8,1,0,682,36,869,4.74,.748,"Saudi Arabia",13,"Western Asia"
"Pancreas",116,1,1,1,1,9,1,0,222,13,113,3.23,.627,"El Salvador",7,"Central America"
"Testis",116,0,1,1,1,10,1,0,466,28,35,.64,.334,"Mali",5,"Western Africa"
"Lung",116,2,1,1,1,11,1,0,144,15,1666,11.23,.703,"Sri Lanka",12,"South Central Asia"
"Multiple myeloma",116,2,1,1,1,12,1,0,268,35,34,1.2,.699,"Georgia",13,"Western Asia"
"Hodgkin lymphoma",116,0,1,1,1,13,1,0,4,33,157,.89,.384,"Afghanistan",12,"South Central Asia"
"Thyroid",116,2,1,1,1,14,1,0,388,32,18,1.19,.692,"Jamaica",6,"Caribbean"
"Melanoma of skin",116,1,1,1,1,15,1,0,608,16,252,.56,.638,"Philippines",11,"South-Eastern Asia"
"Hypopharynx",116,3,1,1,1,16,1,0,196,5,2,.23,.819,"Cyprus",16,"Southern Europe"
"Oropharynx",116,2,1,1,1,17,1,0,152,3,82,.57,.769,"Chile",8,"South America"
"Larynx",116,1,1,1,1,18,1,0,558,14,58,2.24,.589,"Nicaragua",7,"Central America"
"Lip, oral cavity",116,1,1,1,1,19,1,0,462,1,4,2.04,.63,"Maldives",12,"South Central Asia"
"Kaposi sarcoma",116,2,1,2,3,20,1,0,458,19,25,.13,.723,"Malaysia",11,"South-Eastern Asia"
"Penis",116,3,1,2,3,21,1,0,554,26,17,.35,.888,"New Zealand",18,"Australia/New Zealand"
"Oesophagus",116,2,1,2,3,22,1,0,242,6,10,2.35,.7,"Fiji",19,"Melanesia"
"Liver",116,0,1,2,3,23,1,0,887,11,461,6.15,.461,"Yemen",13,"Western Asia"
"Nasopharynx",116,3,1,2,3,24,1,0,196,4,4,.51,.819,"Cyprus",16,"Southern Europe"
"Gallbladder",116,3,1,2,2,25,1,0,250,12,247,.32,.852,"France (metropolitan)",17,"Western Europe"
"Stomach",116,2,1,2,2,26,1,0,499,7,34,6.08,.773,"Montenegro",16,"Southern Europe"
"Salivary glands",116,3,1,2,2,27,1,0,233,2,5,.5,.805,"Estonia",15,"Northern Europe"
"Bladder",117,3,1,1,1,1,1,0,96,30,9,3.97,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"NHL",117,0,1,1,1,2,1,0,108,34,202,4.91,.311,"Burundi",1,"Eastern Africa"
"Mesothelioma",117,1,1,1,1,3,1,0,214,18,5,.07,.668,"Dominican Republic",6,"Caribbean"
"Prostate",117,0,1,1,1,4,1,0,624,27,104,28.8,.403,"Guinea-Bissau",5,"Western Africa"
"Brain, CNS",117,2,1,1,1,5,1,0,591,31,53,2.28,.744,"Panama",7,"Central America"
"Colorectum",117,1,1,1,1,6,1,0,328,8,43,10.3,.622,"Guyana",8,"South America"
"Kidney",117,2,1,1,1,7,1,0,480,29,22,2.25,.692,"Mauritius",1,"Eastern Africa"
"Leukaemia",117,0,1,1,1,8,1,0,404,36,858,4.73,.465,"Kenya",1,"Eastern Africa"
"Pancreas",117,1,1,1,1,9,1,0,266,13,24,3.18,.626,"Gabon",2,"Middle Africa"
"Testis",117,2,1,1,1,10,1,0,414,28,20,.63,.78,"Kuwait",13,"Western Asia"
"Lung",117,0,1,1,1,11,1,0,4,15,1019,11.03,.384,"Afghanistan",12,"South Central Asia"
"Multiple myeloma",117,0,1,1,1,12,1,0,478,35,16,1.2,.467,"Mauritania",5,"Western Africa"
"Hodgkin lymphoma",117,0,1,1,1,13,1,0,716,33,56,.87,.423,"Zimbabwe",1,"Eastern Africa"
"Thyroid",117,2,1,1,1,14,1,0,268,32,32,1.17,.699,"Georgia",13,"Western Asia"
"Melanoma of skin",117,2,1,1,1,15,1,0,512,16,10,.55,.714,"Oman",13,"Western Asia"
"Hypopharynx",117,0,1,1,1,16,1,0,324,5,6,.21,.356,"Guinea",5,"Western Africa"
"Oropharynx",117,0,1,1,1,17,1,0,404,3,66,.57,.465,"Kenya",1,"Eastern Africa"
"Larynx",117,2,1,1,1,18,1,0,662,14,3,2.21,.693,"Saint Lucia",6,"Caribbean"
"Lip, oral cavity",117,1,1,1,1,19,1,0,160,1,24169,2.02,.606,"China",10,"Eastern Asia"
"Kaposi sarcoma",117,1,1,2,3,20,1,0,214,19,7,.12,.668,"Dominican Republic",6,"Caribbean"
"Penis",117,2,1,2,3,21,1,0,499,26,2,.34,.773,"Montenegro",16,"Southern Europe"
"Oesophagus",117,0,1,2,3,22,1,0,332,6,100,2.35,.446,"Haiti",6,"Caribbean"
"Liver",117,2,1,2,3,23,1,0,688,11,509,6.07,.726,"Serbia",16,"Southern Europe"
"Nasopharynx",117,0,1,2,3,24,1,0,454,4,37,.51,.357,"Malawi",1,"Eastern Africa"
"Gallbladder",117,2,1,2,2,25,1,0,398,12,29,.32,.714,"Kazakhstan",12,"South Central Asia"
"Stomach",117,1,1,2,2,26,1,0,368,7,686,6.06,.603,"Iraq",13,"Western Asia"
"Salivary glands",117,1,1,2,2,27,1,0,340,2,19,.5,.575,"Honduras",7,"Central America"
"Bladder",118,1,1,1,1,1,1,0,462,30,7,3.81,.63,"Maldives",12,"South Central Asia"
"NHL",118,2,1,1,1,2,1,0,100,34,271,4.87,.736,"Bulgaria",14,"Eastern Europe"
"Mesothelioma",118,1,1,1,1,3,1,0,288,18,8,.06,.499,"Ghana",5,"Western Africa"
"Prostate",118,1,1,1,1,4,1,0,340,27,1016,28.51,.575,"Honduras",7,"Central America"
"Brain, CNS",118,1,1,1,1,5,1,0,68,31,126,2.25,.637,"Bolivia",8,"South America"
"Colorectum",118,1,1,1,1,6,1,0,760,8,705,10.1,.607,"Syrian Arab Republic",13,"Western Asia"
"Kidney",118,0,1,1,1,7,1,0,706,29,118,2.21,.285,"Somalia",1,"Eastern Africa"
"Leukaemia",118,3,1,1,1,8,1,0,634,36,82,4.7,.822,"Qatar",13,"Western Asia"
"Pancreas",118,1,1,1,1,9,1,0,68,13,186,3.1,.637,"Bolivia",8,"South America"
"Testis",118,1,1,1,1,10,1,0,764,28,233,.63,.669,"Thailand",11,"South-Eastern Asia"
"Lung",118,2,1,1,1,11,1,0,188,15,360,9.73,.728,"Costa Rica",7,"Central America"
"Multiple myeloma",118,0,1,1,1,12,1,0,598,35,33,1.18,.462,"Papua New Guinea",19,"Melanesia"
"Hodgkin lymphoma",118,0,1,1,1,13,1,0,706,33,68,.86,.285,"Somalia",1,"Eastern Africa"
"Thyroid",118,0,1,1,1,14,1,0,466,32,53,1.15,.334,"Mali",5,"Western Africa"
"Melanoma of skin",118,3,1,1,1,15,1,0,392,16,836,.54,.864,"Japan",10,"Eastern Asia"
"Hypopharynx",118,0,1,1,1,16,1,0,716,5,6,.21,.423,"Zimbabwe",1,"Eastern Africa"
"Oropharynx",118,0,1,1,1,17,1,0,140,3,8,.56,.328,"Central African Republic",2,"Middle Africa"
"Larynx",118,1,1,1,1,18,1,0,160,14,27169,2.19,.606,"China",10,"Eastern Asia"
"Lip, oral cavity",118,2,1,1,1,19,1,0,512,1,58,2.01,.714,"Oman",13,"Western Asia"
"Kaposi sarcoma",118,3,1,2,3,20,1,0,578,19,8,.12,.917,"Norway",15,"Northern Europe"
"Penis",118,0,1,2,3,21,1,0,586,26,318,.34,.462,"Pakistan",12,"South Central Asia"
"Oesophagus",118,0,1,2,3,22,1,0,90,6,6,2.31,.486,"Solomon Islands",19,"Melanesia"
"Liver",118,2,1,2,3,23,1,0,112,11,418,6.06,.699,"Belarus",14,"Eastern Europe"
"Nasopharynx",118,2,1,2,3,24,1,0,191,4,16,.5,.774,"Croatia",16,"Southern Europe"
"Gallbladder",118,1,1,2,2,25,1,0,704,12,176,.32,.602,"Viet Nam",11,"South-Eastern Asia"
"Stomach",118,0,1,2,2,26,1,0,834,7,802,6.05,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Salivary glands",118,3,1,2,2,27,1,0,554,2,21,.5,.888,"New Zealand",18,"Australia/New Zealand"
"Bladder",119,0,1,1,1,1,1,0,598,30,105,3.79,.462,"Papua New Guinea",19,"Melanesia"
"NHL",119,2,1,1,1,2,1,0,76,34,6162,4.85,.699,"Brazil",8,"South America"
"Mesothelioma",119,0,1,1,1,3,1,0,768,18,1,.06,.433,"Togo",5,"Western Africa"
"Prostate",119,0,1,1,1,4,1,0,598,27,798,28.33,.462,"Papua New Guinea",19,"Melanesia"
"Brain, CNS",119,2,1,1,1,5,1,0,144,31,288,2.25,.703,"Sri Lanka",12,"South Central Asia"
"Colorectum",119,0,1,1,1,6,1,0,768,8,223,10.1,.433,"Togo",5,"Western Africa"
"Kidney",119,0,1,1,1,7,1,0,262,29,9,2.13,.375,"Djibouti",1,"Eastern Africa"
"Leukaemia",119,0,1,1,1,8,1,0,104,36,1089,4.56,.432,"Myanmar",11,"South-Eastern Asia"
"Pancreas",119,1,1,1,1,9,1,0,12,13,693,3.07,.657,"Algeria",3,"Northern Africa"
"Testis",119,3,1,1,1,10,1,0,434,28,25,.61,.79,"Libya",3,"Northern Africa"
"Lung",119,0,1,1,1,11,1,0,270,15,50,9.51,.415,"The Republic of the Gambia",5,"Western Africa"
"Multiple myeloma",119,1,1,1,1,12,1,0,626,35,5,1.16,.503,"Timor-Leste",11,"South-Eastern Asia"
"Hodgkin lymphoma",119,1,1,1,1,13,1,0,795,33,25,.85,.666,"Turkmenistan",12,"South Central Asia"
"Thyroid",119,2,1,1,1,14,1,0,480,32,9,1.1,.692,"Mauritius",1,"Eastern Africa"
"Melanoma of skin",119,0,1,1,1,15,1,0,108,16,14,.53,.311,"Burundi",1,"Eastern Africa"
"Hypopharynx",119,1,1,1,1,16,1,0,558,5,6,.2,.589,"Nicaragua",7,"Central America"
"Oropharynx",119,1,1,1,1,17,1,0,160,3,6470,.55,.606,"China",10,"Eastern Asia"
"Larynx",119,3,1,1,1,18,1,0,124,14,862,2.15,.877,"Canada",9,"Northern America"
"Lip, oral cavity",119,0,1,1,1,19,1,0,466,1,99,1.98,.334,"Mali",5,"Western Africa"
"Kaposi sarcoma",119,3,1,2,3,20,1,0,784,19,4,.12,.792,"United Arab Emirates",13,"Western Asia"
"Penis",119,2,1,2,3,21,1,0,51,26,7,.33,.682,"Armenia",13,"Western Asia"
"Oesophagus",119,3,1,2,3,22,1,0,96,6,5,2.28,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Liver",119,0,1,2,3,23,1,0,174,11,20,6.01,.475,"Comoros",1,"Eastern Africa"
"Nasopharynx",119,0,1,2,3,24,1,0,478,4,8,.49,.467,"Mauritania",5,"Western Africa"
"Gallbladder",119,0,1,2,2,25,1,0,894,12,10,.32,.441,"Zambia",1,"Eastern Africa"
"Stomach",119,3,1,2,2,26,1,0,578,7,343,5.86,.917,"Norway",15,"Northern Europe"
"Salivary glands",119,3,1,2,2,27,1,0,724,2,285,.5,.837,"Spain",16,"Southern Europe"
"Bladder",120,0,1,1,1,1,1,0,686,30,151,3.79,.41,"Senegal",5,"Western Africa"
"NHL",120,0,1,1,1,2,1,0,586,34,4480,4.85,.462,"Pakistan",12,"South Central Asia"
"Mesothelioma",120,2,1,1,1,3,1,0,862,18,10,.06,.692,"Venezuela",8,"South America"
"Prostate",120,0,1,1,1,4,1,0,508,27,1556,28.3,.327,"Mozambique",1,"Eastern Africa"
"Brain, CNS",120,0,1,1,1,5,1,0,430,31,31,2.25,.437,"Liberia",5,"Western Africa"
"Colorectum",120,0,1,1,1,6,1,0,332,8,438,10.02,.446,"Haiti",6,"Caribbean"
"Kidney",120,1,1,1,1,7,1,0,504,29,408,2.1,.551,"Morocco",3,"Northern Africa"
"Leukaemia",120,0,1,1,1,8,1,0,598,36,187,4.56,.462,"Papua New Guinea",19,"Melanesia"
"Pancreas",120,2,1,1,1,9,1,0,458,13,545,3.01,.723,"Malaysia",11,"South-Eastern Asia"
"Testis",120,1,1,1,1,10,1,0,818,28,304,.61,.622,"Egypt",3,"Northern Africa"
"Lung",120,0,1,1,1,11,1,0,586,15,7571,9.49,.462,"Pakistan",12,"South Central Asia"
"Multiple myeloma",120,2,1,1,1,12,1,0,682,35,201,1.16,.748,"Saudi Arabia",13,"Western Asia"
"Hodgkin lymphoma",120,1,1,1,1,13,1,0,356,33,5880,.8,.506,"India",12,"South Central Asia"
"Thyroid",120,0,1,1,1,14,1,0,478,32,16,1.07,.467,"Mauritania",5,"Western Africa"
"Melanoma of skin",120,1,1,1,1,15,1,0,504,16,106,.52,.551,"Morocco",3,"Northern Africa"
"Hypopharynx",120,2,1,1,1,16,1,0,388,5,3,.19,.692,"Jamaica",6,"Caribbean"
"Oropharynx",120,1,1,1,1,17,1,0,762,3,14,.54,.573,"Tajikistan",12,"South Central Asia"
"Larynx",120,3,1,1,1,18,1,0,756,14,186,2.13,.899,"Switzerland",17,"Western Europe"
"Lip, oral cavity",120,1,1,1,1,19,1,0,504,1,403,1.97,.551,"Morocco",3,"Northern Africa"
"Kaposi sarcoma",120,2,1,2,3,20,1,0,100,19,9,.11,.736,"Bulgaria",14,"Eastern Europe"
"Penis",120,1,1,2,3,21,1,0,608,26,157,.32,.638,"Philippines",11,"South-Eastern Asia"
"Oesophagus",120,3,1,2,3,22,1,0,254,6,3,2.28,.817,"French Guyana",8,"South America"
"Liver",120,3,1,2,3,23,1,0,246,11,454,6,.874,"Finland",15,"Northern Europe"
"Nasopharynx",120,3,1,2,3,24,1,0,40,4,36,.48,.847,"Austria",17,"Western Europe"
"Gallbladder",120,3,1,2,2,25,1,0,300,12,31,.3,.826,"Greece",16,"Southern Europe"
"Stomach",120,1,1,2,2,26,1,0,84,7,11,5.79,.651,"Belize",7,"Central America"
"Salivary glands",120,1,1,2,2,27,1,0,368,2,61,.49,.603,"Iraq",13,"Western Asia"
"Bladder",121,2,1,1,1,1,1,0,388,30,72,3.76,.692,"Jamaica",6,"Caribbean"
"NHL",121,0,1,1,1,2,1,0,706,34,264,4.75,.285,"Somalia",1,"Eastern Africa"
"Mesothelioma",121,2,1,1,1,3,1,0,591,18,2,.05,.744,"Panama",7,"Central America"
"Prostate",121,0,1,1,1,4,1,0,454,27,929,28.01,.357,"Malawi",1,"Eastern Africa"
"Brain, CNS",121,3,1,1,1,5,1,0,312,31,8,2.19,.842,"France, Guadeloupe",6,"Caribbean"
"Colorectum",121,1,1,1,1,6,1,0,417,8,220,9.99,.63,"Kyrgyzstan",12,"South Central Asia"
"Kidney",121,0,1,1,1,7,1,0,716,29,77,2.1,.423,"Zimbabwe",1,"Eastern Africa"
"Leukaemia",121,1,1,1,1,8,1,0,504,36,850,4.46,.551,"Morocco",3,"Northern Africa"
"Pancreas",121,1,1,1,1,9,1,0,462,13,6,2.99,.63,"Maldives",12,"South Central Asia"
"Testis",121,0,1,1,1,10,1,0,562,28,30,.59,.273,"Niger",5,"Western Africa"
"Lung",121,0,1,1,1,11,1,0,90,15,21,9.4,.486,"Solomon Islands",19,"Melanesia"
"Multiple myeloma",121,0,1,1,1,12,1,0,384,35,92,1.13,.426,"Côte d'Ivoire",5,"Western Africa"
"Hodgkin lymphoma",121,0,1,1,1,13,1,0,748,33,4,.79,.442,"Eswatini",4,"Southern Africa"
"Thyroid",121,1,1,1,1,14,1,0,788,32,75,1.07,.664,"Tunisia",3,"Northern Africa"
"Melanoma of skin",121,1,1,1,1,15,1,0,764,16,287,.51,.669,"Thailand",11,"South-Eastern Asia"
"Hypopharynx",121,3,1,1,1,16,1,0,300,5,18,.18,.826,"Greece",16,"Southern Europe"
"Oropharynx",121,3,1,1,1,17,1,0,300,3,53,.53,.826,"Greece",16,"Southern Europe"
"Larynx",121,3,1,1,1,18,1,0,36,14,512,2.12,.907,"Australia",18,"Australia/New Zealand"
"Lip, oral cavity",121,1,1,1,1,19,1,0,328,1,8,1.96,.622,"Guyana",8,"South America"
"Kaposi sarcoma",121,3,1,2,3,20,1,0,702,19,5,.11,.833,"Singapore",11,"South-Eastern Asia"
"Penis",121,3,1,2,3,21,1,0,442,26,2,.31,.869,"Luxembourg",17,"Western Europe"
"Oesophagus",121,2,1,2,3,22,1,0,862,6,351,2.25,.692,"Venezuela",8,"South America"
"Liver",121,2,1,2,3,23,1,0,682,11,934,5.99,.748,"Saudi Arabia",13,"Western Asia"
"Nasopharynx",121,0,1,2,3,24,1,0,178,4,8,.48,.471,"Congo, Republic of",2,"Middle Africa"
"Gallbladder",121,0,1,2,2,25,1,0,384,12,19,.3,.426,"Côte d'Ivoire",5,"Western Africa"
"Stomach",121,2,1,2,2,26,1,0,780,7,61,5.64,.726,"Trinidad and Tobago",6,"Caribbean"
