cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"NHL",31,3,1,1,1,9,0,0,96,34,44,9.2,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Corpus uteri",31,3,1,1,1,10,0,0,316,24,17,14.89,.844,"Guam",20,"Micronesia"
"Thyroid",31,3,1,1,1,11,0,0,246,32,668,8.07,.874,"Finland",15,"Northern Europe"
"Lung",31,3,1,1,1,12,0,0,578,15,3604,27.97,.917,"Norway",15,"Northern Europe"
"Brain, CNS",31,3,1,1,1,13,0,0,36,31,2141,5.63,.907,"Australia",18,"Australia/New Zealand"
"Hodgkin lymphoma",31,3,1,1,1,14,0,0,630,33,75,2.28,.865,"Puerto Rico",6,"Caribbean"
"Testis",31,3,1,1,1,15,0,0,372,28,173,6.6,.881,"Ireland",15,"Northern Europe"
"Melanoma of skin",31,3,1,1,1,16,0,0,724,16,5870,6.88,.837,"Spain",16,"Southern Europe"
"Prostate",31,3,1,1,1,17,0,0,203,27,7956,70.02,.821,"Czechia",14,"Eastern Europe"
"Oropharynx",31,3,1,1,1,18,0,0,233,3,43,2,.805,"Estonia",15,"Northern Europe"
"Cervix uteri",31,1,1,2,2,19,0,0,328,23,129,30.31,.622,"Guyana",8,"South America"
"Nasopharynx",31,2,1,2,2,20,0,0,258,4,5,1.28,.791,"French Polynesia",21,"Polynesia"
"Liver",31,0,1,2,2,21,0,0,478,11,291,9.31,.467,"Mauritania",5,"Western Africa"
"Kaposi sarcoma",31,2,1,2,2,22,0,0,591,19,38,.73,.744,"Panama",7,"Central America"
"Vagina",31,1,1,2,2,23,0,0,170,22,183,.51,.671,"Colombia",8,"South America"
"Penis",31,1,1,2,2,24,0,0,710,26,360,1.37,.619,"South Africa",4,"Southern Africa"
"Gallbladder",31,3,1,2,3,25,0,0,203,12,354,1.22,.821,"Czechia",14,"Eastern Europe"
"Stomach",31,1,1,2,3,26,0,0,792,7,12773,11.67,.677,"Türkiye",13,"Western Asia"
"Oesophagus",31,3,1,2,3,27,0,0,392,6,19926,4.81,.864,"Japan",10,"Eastern Asia"
"Salivary glands",31,3,1,2,3,28,0,0,616,2,530,.7,.804,"Poland",14,"Eastern Europe"
"Hypopharynx",31,3,1,2,3,29,0,0,276,5,1885,1.01,.89,"Germany",17,"Western Europe"
"Larynx",31,1,1,2,3,30,0,0,51,14,138,2.94,.682,"Armenia",13,"Western Asia"
"Lip, oral cavity",31,3,1,2,3,31,0,0,233,1,101,4.15,.805,"Estonia",15,"Northern Europe"
"Ovary",31,3,1,2,3,32,0,0,578,25,477,9.17,.917,"Norway",15,"Northern Europe"
"Vulva",31,3,1,2,3,33,0,0,380,21,1728,1.57,.85,"Italy",16,"Southern Europe"
"Bladder",32,0,1,1,1,1,0,0,854,30,991,9.65,.303,"Burkina Faso",5,"Western Africa"
"Mesothelioma",32,1,1,1,1,2,0,0,51,18,23,.47,.682,"Armenia",13,"Western Asia"
"Breast",32,3,1,1,1,3,0,0,392,20,91916,74.39,.864,"Japan",10,"Eastern Asia"
"Colorectum",32,3,1,1,1,4,0,0,630,8,1843,27.83,.865,"Puerto Rico",6,"Caribbean"
"Kidney",32,3,1,1,1,5,0,0,376,29,892,7.91,.873,"Israel",13,"Western Asia"
"Leukaemia",32,1,1,1,1,6,0,0,8,36,289,7.42,.684,"Albania",16,"Southern Europe"
"Multiple myeloma",32,2,1,1,1,7,0,0,440,35,179,2.91,.785,"Lithuania",15,"Northern Europe"
"Pancreas",32,1,1,1,1,8,0,0,792,13,8636,7.68,.677,"Türkiye",13,"Western Asia"
"NHL",32,3,1,1,1,9,0,0,276,34,18980,8.95,.89,"Germany",17,"Western Europe"
"Corpus uteri",32,3,1,1,1,10,0,0,578,24,831,14.87,.917,"Norway",15,"Northern Europe"
"Thyroid",32,1,1,1,1,11,0,0,170,32,4885,8.05,.671,"Colombia",8,"South America"
"Lung",32,3,1,1,1,12,0,0,724,15,30041,27.78,.837,"Spain",16,"Southern Europe"
"Brain, CNS",32,3,1,1,1,13,0,0,756,31,805,5.57,.899,"Switzerland",17,"Western Europe"
"Hodgkin lymphoma",32,3,1,1,1,14,0,0,724,33,1176,2.27,.837,"Spain",16,"Southern Europe"
"Testis",32,3,1,1,1,15,0,0,196,28,48,6.55,.819,"Cyprus",16,"Southern Europe"
"Melanoma of skin",32,2,1,1,1,16,0,0,642,16,2247,6.59,.731,"Romania",14,"Eastern Europe"
"Prostate",32,0,1,1,1,17,0,0,332,27,2908,69.76,.446,"Haiti",6,"Caribbean"
"Oropharynx",32,2,1,1,1,18,0,0,804,3,1430,1.99,.717,"Ukraine",14,"Eastern Europe"
"Cervix uteri",32,0,1,2,2,19,0,0,478,23,468,28.29,.467,"Mauritania",5,"Western Africa"
"Nasopharynx",32,0,1,2,2,20,0,0,232,4,30,1.17,.427,"Eritrea",1,"Eastern Africa"
"Liver",32,0,1,2,2,21,0,0,332,11,909,9.28,.446,"Haiti",6,"Caribbean"
"Kaposi sarcoma",32,1,1,2,2,22,0,0,600,19,60,.72,.662,"Paraguay",8,"South America"
"Vagina",32,3,1,2,2,23,0,0,705,22,12,.51,.85,"Slovenia",16,"Southern Europe"
"Penis",32,1,1,2,2,24,0,0,132,26,3,1.32,.583,"Cape Verde",5,"Western Africa"
"Gallbladder",32,1,1,2,3,25,0,0,504,12,530,1.22,.551,"Morocco",3,"Northern Africa"
"Stomach",32,2,1,2,3,26,0,0,440,7,757,11.66,.785,"Lithuania",15,"Northern Europe"
"Oesophagus",32,0,1,2,3,27,0,0,4,6,925,4.78,.384,"Afghanistan",12,"South Central Asia"
"Salivary glands",32,1,1,2,3,28,0,0,170,2,457,.68,.671,"Colombia",8,"South America"
"Hypopharynx",32,0,1,2,3,29,0,0,418,5,58,.99,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Larynx",32,3,1,2,3,30,0,0,380,14,4275,2.94,.85,"Italy",16,"Southern Europe"
"Lip, oral cavity",32,3,1,2,3,31,0,0,372,1,340,4.13,.881,"Ireland",15,"Northern Europe"
"Ovary",32,3,1,2,3,32,0,0,380,25,6021,8.95,.85,"Italy",16,"Southern Europe"
"Vulva",32,0,1,2,3,33,0,0,178,21,23,1.55,.471,"Congo, Republic of",2,"Middle Africa"
"Bladder",33,3,1,1,1,1,0,0,372,30,986,9.6,.881,"Ireland",15,"Northern Europe"
"Mesothelioma",33,2,1,1,1,2,0,0,100,18,58,.44,.736,"Bulgaria",14,"Eastern Europe"
"Breast",33,3,1,1,1,3,0,0,702,20,3569,72.61,.833,"Singapore",11,"South-Eastern Asia"
"Colorectum",33,1,1,1,1,4,0,0,498,8,1868,27.48,.663,"Moldova",14,"Eastern Europe"
"Kidney",33,1,1,1,1,5,0,0,882,29,13,7.79,.659,"Samoa",21,"Polynesia"
"Leukaemia",33,3,1,1,1,6,0,0,40,36,1218,7.41,.847,"Austria",17,"Western Europe"
"Multiple myeloma",33,0,1,1,1,7,0,0,404,35,800,2.9,.465,"Kenya",1,"Eastern Africa"
"Pancreas",33,3,1,1,1,8,0,0,254,13,21,7.62,.817,"French Guyana",8,"South America"
"NHL",33,3,1,1,1,9,0,0,442,34,93,8.87,.869,"Luxembourg",17,"Western Europe"
"Corpus uteri",33,3,1,1,1,10,0,0,392,24,18338,14.82,.864,"Japan",10,"Eastern Asia"
"Thyroid",33,3,1,1,1,11,0,0,578,32,647,8.03,.917,"Norway",15,"Northern Europe"
"Lung",33,3,1,1,1,12,0,0,554,15,2796,27.29,.888,"New Zealand",18,"Australia/New Zealand"
"Brain, CNS",33,1,1,1,1,13,0,0,31,31,669,5.53,.651,"Azerbaijan",13,"Western Asia"
"Hodgkin lymphoma",33,1,1,1,1,14,0,0,662,33,5,2.26,.693,"Saint Lucia",6,"Caribbean"
"Testis",33,2,1,1,1,15,0,0,858,28,119,6.54,.749,"Uruguay",8,"South America"
"Melanoma of skin",33,2,1,1,1,16,0,0,440,16,350,6.53,.785,"Lithuania",15,"Northern Europe"
"Prostate",33,2,1,1,1,17,0,0,191,27,3247,69.54,.774,"Croatia",16,"Southern Europe"
"Oropharynx",33,3,1,1,1,18,0,0,756,3,340,1.96,.899,"Switzerland",17,"Western Europe"
"Cervix uteri",33,0,1,2,2,19,0,0,598,23,1053,27.77,.462,"Papua New Guinea",19,"Melanesia"
"Nasopharynx",33,0,1,2,2,20,0,0,566,4,1513,1.17,.45,"Nigeria",5,"Western Africa"
"Liver",33,3,1,2,2,21,0,0,392,11,41388,9.15,.864,"Japan",10,"Eastern Asia"
"Kaposi sarcoma",33,1,1,2,2,22,0,0,170,19,453,.69,.671,"Colombia",8,"South America"
"Vagina",33,1,1,2,2,23,0,0,68,22,28,.49,.637,"Bolivia",8,"South America"
"Penis",33,2,1,2,2,24,0,0,242,26,5,1.32,.7,"Fiji",19,"Melanesia"
"Gallbladder",33,3,1,2,3,25,0,0,705,12,76,1.22,.85,"Slovenia",16,"Southern Europe"
"Stomach",33,0,1,2,3,26,0,0,418,7,634,11.34,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Oesophagus",33,3,1,2,3,27,0,0,56,6,1145,4.51,.886,"Belgium",17,"Western Europe"
"Salivary glands",33,1,1,2,3,28,0,0,266,2,11,.68,.626,"Gabon",2,"Middle Africa"
"Hypopharynx",33,3,1,2,3,29,0,0,756,5,174,.99,.899,"Switzerland",17,"Western Europe"
"Larynx",33,2,1,2,3,30,0,0,428,14,109,2.91,.767,"Latvia",15,"Northern Europe"
"Lip, oral cavity",33,3,1,2,3,31,0,0,528,1,1568,4.12,.885,"The Netherlands",17,"Western Europe"
"Ovary",33,3,1,2,3,32,0,0,300,25,983,8.92,.826,"Greece",16,"Southern Europe"
"Vulva",33,3,1,2,3,33,0,0,372,21,73,1.55,.881,"Ireland",15,"Northern Europe"
"Bladder",34,3,1,1,1,1,0,0,233,30,318,9.38,.805,"Estonia",15,"Northern Europe"
"Mesothelioma",34,1,1,1,1,2,0,0,818,18,375,.42,.622,"Egypt",3,"Northern Africa"
"Breast",34,3,1,1,1,3,0,0,203,20,7732,72.51,.821,"Czechia",14,"Eastern Europe"
"Colorectum",34,3,1,1,1,4,0,0,470,8,301,27.03,.804,"Malta",16,"Southern Europe"
"Kidney",34,3,1,1,1,5,0,0,40,29,1427,7.77,.847,"Austria",17,"Western Europe"
"Leukaemia",34,3,1,1,1,6,0,0,372,36,568,7.4,.881,"Ireland",15,"Northern Europe"
"Multiple myeloma",34,3,1,1,1,7,0,0,630,35,207,2.9,.865,"Puerto Rico",6,"Caribbean"
"Pancreas",34,2,1,1,1,8,0,0,688,13,1433,7.57,.726,"Serbia",16,"Southern Europe"
"NHL",34,2,1,1,1,9,0,0,858,34,487,8.74,.749,"Uruguay",8,"South America"
"Corpus uteri",34,3,1,1,1,10,0,0,826,24,10440,14.76,.881,"United Kingdom",15,"Northern Europe"
"Thyroid",34,2,1,1,1,11,0,0,32,32,4229,8.02,.781,"Argentina",8,"South America"
"Lung",34,3,1,1,1,12,0,0,40,15,5410,27.16,.847,"Austria",17,"Western Europe"
"Brain, CNS",34,1,1,1,1,13,0,0,368,31,1769,5.53,.603,"Iraq",13,"Western Asia"
"Hodgkin lymphoma",34,1,1,1,1,14,0,0,12,33,999,2.22,.657,"Algeria",3,"Northern Africa"
"Testis",34,1,1,1,1,15,0,0,600,28,258,6.38,.662,"Paraguay",8,"South America"
"Melanoma of skin",34,3,1,1,1,16,0,0,540,16,25,6.48,.852,"New Caledonia",19,"Melanesia"
"Prostate",34,2,1,1,1,17,0,0,703,27,3606,69.19,.773,"Slovakia",14,"Eastern Europe"
"Oropharynx",34,2,1,1,1,18,0,0,643,3,4437,1.91,.734,"Russian Federation",14,"Eastern Europe"
"Cervix uteri",34,0,1,2,2,19,0,0,288,23,3072,27,.499,"Ghana",5,"Western Africa"
"Nasopharynx",34,2,1,2,2,20,0,0,400,4,100,1.11,.715,"Jordan",13,"Western Asia"
"Liver",34,3,1,2,2,21,0,0,540,11,37,9.03,.852,"New Caledonia",19,"Melanesia"
"Kaposi sarcoma",34,2,1,2,2,22,0,0,620,19,102,.68,.799,"Portugal",16,"Southern Europe"
"Vagina",34,0,1,2,2,23,0,0,332,22,23,.49,.446,"Haiti",6,"Caribbean"
"Penis",34,1,1,2,2,24,0,0,604,26,281,1.29,.688,"Peru",8,"South America"
"Gallbladder",34,3,1,2,3,25,0,0,616,12,1089,1.17,.804,"Poland",14,"Eastern Europe"
"Stomach",34,0,1,2,3,26,0,0,678,7,16,11.14,.511,"Sao Tome and Principe",2,"Middle Africa"
"Oesophagus",34,0,1,2,3,27,0,0,418,6,253,4.44,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Salivary glands",34,3,1,2,3,28,0,0,702,2,70,.68,.833,"Singapore",11,"South-Eastern Asia"
"Hypopharynx",34,3,1,2,3,29,0,0,208,5,120,.98,.89,"Denmark",15,"Northern Europe"
"Larynx",34,1,1,2,3,30,0,0,760,14,427,2.91,.607,"Syrian Arab Republic",13,"Western Asia"
"Lip, oral cavity",34,3,1,2,3,31,0,0,554,1,359,4.01,.888,"New Zealand",18,"Australia/New Zealand"
"Ovary",34,1,1,2,3,32,0,0,8,25,194,8.75,.684,"Albania",16,"Southern Europe"
"Vulva",34,3,1,2,3,33,0,0,36,21,409,1.52,.907,"Australia",18,"Australia/New Zealand"
"Bladder",35,1,1,1,1,1,0,0,70,30,670,9.15,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Mesothelioma",35,3,1,1,1,2,0,0,840,18,3114,.4,.891,"United States of America",9,"Northern America"
"Breast",35,2,1,1,1,3,0,0,258,20,135,71.91,.791,"French Polynesia",21,"Polynesia"
"Colorectum",35,3,1,1,1,4,0,0,840,8,160186,27.01,.891,"United States of America",9,"Northern America"
"Kidney",35,3,1,1,1,5,0,0,554,29,671,7.67,.888,"New Zealand",18,"Australia/New Zealand"
"Leukaemia",35,3,1,1,1,6,0,0,276,36,15108,7.38,.89,"Germany",17,"Western Europe"
"Multiple myeloma",35,3,1,1,1,7,0,0,246,35,466,2.88,.874,"Finland",15,"Northern Europe"
"Pancreas",35,3,1,1,1,8,0,0,724,13,8823,7.53,.837,"Spain",16,"Southern Europe"
"NHL",35,3,1,1,1,9,0,0,40,34,1600,8.53,.847,"Austria",17,"Western Europe"
"Corpus uteri",35,3,1,1,1,10,0,0,36,24,3350,14.61,.907,"Australia",18,"Australia/New Zealand"
"Thyroid",35,2,1,1,1,11,0,0,643,32,16145,7.98,.734,"Russian Federation",14,"Eastern Europe"
"Lung",35,2,1,1,1,12,0,0,100,15,3966,27.13,.736,"Bulgaria",14,"Eastern Europe"
"Brain, CNS",35,3,1,1,1,13,0,0,826,31,5811,5.47,.881,"United Kingdom",15,"Northern Europe"
"Hodgkin lymphoma",35,2,1,1,1,14,0,0,191,33,91,2.22,.774,"Croatia",16,"Southern Europe"
"Testis",35,3,1,1,1,15,0,0,56,28,362,6.35,.886,"Belgium",17,"Western Europe"
"Melanoma of skin",35,2,1,1,1,16,0,0,428,16,232,6.05,.767,"Latvia",15,"Northern Europe"
"Prostate",35,3,1,1,1,17,0,0,756,27,6871,69.08,.899,"Switzerland",17,"Western Europe"
"Oropharynx",35,3,1,1,1,18,0,0,630,3,96,1.71,.865,"Puerto Rico",6,"Caribbean"
"Cervix uteri",35,0,1,2,2,19,0,0,706,23,1167,26.58,.285,"Somalia",1,"Eastern Africa"
"Nasopharynx",35,0,1,2,2,20,0,0,108,4,72,1.07,.311,"Burundi",1,"Eastern Africa"
"Liver",35,1,1,2,2,21,0,0,266,11,153,8.89,.626,"Gabon",2,"Middle Africa"
"Kaposi sarcoma",35,0,1,2,2,22,0,0,854,19,95,.64,.303,"Burkina Faso",5,"Western Africa"
"Vagina",35,0,1,2,2,23,0,0,686,22,30,.48,.41,"Senegal",5,"Western Africa"
"Penis",35,1,1,2,2,24,0,0,76,26,1688,1.28,.699,"Brazil",8,"South America"
"Gallbladder",35,0,1,2,3,25,0,0,116,12,147,1.16,.457,"Cambodia",11,"South-Eastern Asia"
"Stomach",35,0,1,2,3,26,0,0,4,7,2077,11.04,.384,"Afghanistan",12,"South Central Asia"
"Oesophagus",35,1,1,2,3,27,0,0,192,6,976,4.35,.698,"Cuba",6,"Caribbean"
"Salivary glands",35,0,1,2,3,28,0,0,834,2,211,.68,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Hypopharynx",35,0,1,2,3,29,0,0,120,5,153,.94,.458,"Cameroon",2,"Middle Africa"
"Larynx",35,2,1,2,3,30,0,0,643,14,7172,2.86,.734,"Russian Federation",14,"Eastern Europe"
"Lip, oral cavity",35,1,1,2,3,31,0,0,72,1,73,3.97,.579,"Botswana",4,"Southern Africa"
"Ovary",35,3,1,2,3,32,0,0,392,25,10693,8.74,.864,"Japan",10,"Eastern Asia"
"Vulva",35,2,1,2,3,33,0,0,52,21,3,1.51,.774,"Barbados",6,"Caribbean"
"Bladder",36,2,1,1,1,1,0,0,422,30,703,8.89,.74,"Lebanon",13,"Western Asia"
"Mesothelioma",36,3,1,1,1,2,0,0,352,18,3,.39,.881,"Iceland",15,"Northern Europe"
"Breast",36,2,1,1,1,3,0,0,32,20,21631,71.32,.781,"Argentina",8,"South America"
"Colorectum",36,3,1,1,1,4,0,0,246,8,4020,26.75,.874,"Finland",15,"Northern Europe"
"Kidney",36,3,1,1,1,5,0,0,616,29,5664,7.64,.804,"Poland",14,"Eastern Europe"
"Leukaemia",36,1,1,1,1,6,0,0,740,36,47,7.36,.682,"Suriname",8,"South America"
"Multiple myeloma",36,3,1,1,1,7,0,0,276,35,6932,2.86,.89,"Germany",17,"Western Europe"
"Pancreas",36,3,1,1,1,8,0,0,56,13,2338,7.52,.886,"Belgium",17,"Western Europe"
"NHL",36,2,1,1,1,9,0,0,422,34,644,8.4,.74,"Lebanon",13,"Western Asia"
"Corpus uteri",36,3,1,1,1,10,0,0,203,24,1707,14.47,.821,"Czechia",14,"Eastern Europe"
"Thyroid",36,3,1,1,1,11,0,0,208,32,676,7.96,.89,"Denmark",15,"Northern Europe"
"Lung",36,3,1,1,1,12,0,0,196,15,625,27.04,.819,"Cyprus",16,"Southern Europe"
"Brain, CNS",36,3,1,1,1,13,0,0,124,31,3181,5.46,.877,"Canada",9,"Northern America"
"Hodgkin lymphoma",36,3,1,1,1,14,0,0,840,33,8536,2.22,.891,"United States of America",9,"Northern America"
"Testis",36,2,1,1,1,15,0,0,620,28,293,6.31,.799,"Portugal",16,"Southern Europe"
"Melanoma of skin",36,2,1,1,1,16,0,0,688,16,901,5.87,.726,"Serbia",16,"Southern Europe"
"Prostate",36,2,1,1,1,17,0,0,348,27,6660,68.48,.788,"Hungary",14,"Eastern Europe"
"Oropharynx",36,3,1,1,1,18,0,0,578,3,153,1.67,.917,"Norway",15,"Northern Europe"
"Cervix uteri",36,0,1,2,2,19,0,0,566,23,13676,26.18,.45,"Nigeria",5,"Western Africa"
"Nasopharynx",36,0,1,2,2,20,0,0,231,4,858,.98,.315,"Ethiopia",1,"Eastern Africa"
"Liver",36,2,1,2,2,21,0,0,642,11,3682,8.88,.731,"Romania",14,"Eastern Europe"
"Kaposi sarcoma",36,1,1,2,2,22,0,0,862,19,197,.62,.692,"Venezuela",8,"South America"
"Vagina",36,0,1,2,2,23,0,0,232,22,5,.47,.427,"Eritrea",1,"Eastern Africa"
"Penis",36,0,1,2,2,24,0,0,332,26,56,1.27,.446,"Haiti",6,"Caribbean"
"Gallbladder",36,1,1,2,3,25,0,0,160,12,31132,1.14,.606,"China",10,"Eastern Asia"
"Stomach",36,3,1,2,3,26,0,0,474,7,117,10.77,.859,"France, Martinique",6,"Caribbean"
"Oesophagus",36,3,1,2,3,27,0,0,208,6,609,4.3,.89,"Denmark",15,"Northern Europe"
"Salivary glands",36,1,1,2,3,28,0,0,68,2,86,.67,.637,"Bolivia",8,"South America"
"Hypopharynx",36,1,1,2,3,29,0,0,795,5,50,.89,.666,"Turkmenistan",12,"South Central Asia"
"Larynx",36,3,1,2,3,30,0,0,705,14,123,2.8,.85,"Slovenia",16,"Southern Europe"
"Lip, oral cavity",36,3,1,2,3,31,0,0,246,1,514,3.97,.874,"Finland",15,"Northern Europe"
"Ovary",36,3,1,2,3,32,0,0,554,25,378,8.52,.888,"New Zealand",18,"Australia/New Zealand"
"Vulva",36,3,1,2,3,33,0,0,470,21,10,1.44,.804,"Malta",16,"Southern Europe"
"Bladder",37,1,1,1,1,1,0,0,788,30,1402,8.89,.664,"Tunisia",3,"Northern Africa"
"Mesothelioma",37,3,1,1,1,2,0,0,254,18,1,.38,.817,"French Guyana",8,"South America"
"Breast",37,1,1,1,1,3,0,0,388,20,1327,71.12,.692,"Jamaica",6,"Caribbean"
"Colorectum",37,3,1,1,1,4,0,0,300,8,7859,26.75,.826,"Greece",16,"Southern Europe"
"Kidney",37,2,1,1,1,5,0,0,152,29,2233,7.59,.769,"Chile",8,"South America"
"Leukaemia",37,1,1,1,1,6,0,0,364,36,6485,7.35,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Multiple myeloma",37,2,1,1,1,7,0,0,422,35,219,2.84,.74,"Lebanon",13,"Western Asia"
"Pancreas",37,3,1,1,1,8,0,0,124,13,6939,7.52,.877,"Canada",9,"Northern America"
"NHL",37,1,1,1,1,9,0,0,882,34,14,8.4,.659,"Samoa",21,"Polynesia"
"Corpus uteri",37,3,1,1,1,10,0,0,540,24,29,14.46,.852,"New Caledonia",19,"Melanesia"
"Thyroid",37,2,1,1,1,11,0,0,484,32,11392,7.91,.718,"Mexico",7,"Central America"
"Lung",37,3,1,1,1,12,0,0,352,15,196,26.9,.881,"Iceland",15,"Northern Europe"
"Brain, CNS",37,3,1,1,1,13,0,0,840,31,24940,5.46,.891,"United States of America",9,"Northern America"
"Hodgkin lymphoma",37,1,1,1,1,14,0,0,862,33,705,2.21,.692,"Venezuela",8,"South America"
"Testis",37,1,1,1,1,15,0,0,268,28,132,6.04,.699,"Georgia",13,"Western Asia"
"Melanoma of skin",37,1,1,1,1,16,0,0,70,16,336,5.77,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Prostate",37,0,1,1,1,17,0,0,716,27,1707,68.31,.423,"Zimbabwe",1,"Eastern Africa"
"Oropharynx",37,0,1,1,1,18,0,0,356,3,23174,1.63,.506,"India",12,"South Central Asia"
"Cervix uteri",37,0,1,2,2,19,0,0,90,23,72,26.15,.486,"Solomon Islands",19,"Melanesia"
"Nasopharynx",37,0,1,2,2,20,0,0,834,4,346,.98,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Liver",37,0,1,2,2,21,0,0,800,11,1963,8.86,.427,"Uganda",1,"Eastern Africa"
"Kaposi sarcoma",37,0,1,2,2,22,0,0,686,19,75,.6,.41,"Senegal",5,"Western Africa"
"Vagina",37,0,1,2,2,23,0,0,854,22,29,.47,.303,"Burkina Faso",5,"Western Africa"
"Penis",37,1,1,2,2,24,0,0,192,26,163,1.26,.698,"Cuba",6,"Caribbean"
"Gallbladder",37,3,1,2,3,25,0,0,44,12,6,1.13,.8,"Bahamas",6,"Caribbean"
"Stomach",37,3,1,2,3,26,0,0,96,7,47,10.35,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Oesophagus",37,2,1,2,3,27,0,0,440,6,234,4.27,.785,"Lithuania",15,"Northern Europe"
"Salivary glands",37,2,1,2,3,28,0,0,144,2,196,.67,.703,"Sri Lanka",12,"South Central Asia"
"Hypopharynx",37,2,1,2,3,29,0,0,499,5,9,.85,.773,"Montenegro",16,"Southern Europe"
"Larynx",37,1,1,2,3,30,0,0,504,14,1195,2.77,.551,"Morocco",3,"Northern Africa"
"Lip, oral cavity",37,1,1,2,3,31,0,0,132,1,19,3.96,.583,"Cape Verde",5,"Western Africa"
"Ovary",37,0,1,2,3,32,0,0,854,25,552,8.46,.303,"Burkina Faso",5,"Western Africa"
"Vulva",37,3,1,2,3,33,0,0,616,21,771,1.39,.804,"Poland",14,"Eastern Europe"
"Bladder",38,2,1,1,1,1,0,0,858,30,599,8.77,.749,"Uruguay",8,"South America"
"Mesothelioma",38,2,1,1,1,2,0,0,32,18,248,.37,.781,"Argentina",8,"South America"
"Breast",38,3,1,1,1,3,0,0,352,20,205,71.06,.881,"Iceland",15,"Northern Europe"
"Colorectum",38,3,1,1,1,4,0,0,410,8,29560,26.52,.837,"Korea, Republic of",10,"Eastern Asia"
"Kidney",38,2,1,1,1,5,0,0,642,29,2649,7.52,.731,"Romania",14,"Eastern Europe"
"Leukaemia",38,2,1,1,1,6,0,0,703,36,699,7.25,.773,"Slovakia",14,"Eastern Europe"
"Multiple myeloma",38,2,1,1,1,7,0,0,703,35,337,2.83,.773,"Slovakia",14,"Eastern Europe"
"Pancreas",38,3,1,1,1,8,0,0,410,13,8891,7.52,.837,"Korea, Republic of",10,"Eastern Asia"
"NHL",38,3,1,1,1,9,0,0,540,34,32,7.96,.852,"New Caledonia",19,"Melanesia"
"Corpus uteri",38,1,1,1,1,10,0,0,51,24,370,14.41,.682,"Armenia",13,"Western Asia"
"Thyroid",38,3,1,1,1,11,0,0,442,32,61,7.55,.869,"Luxembourg",17,"Western Europe"
"Lung",38,3,1,1,1,12,0,0,410,15,31337,26.21,.837,"Korea, Republic of",10,"Eastern Asia"
"Brain, CNS",38,3,1,1,1,13,0,0,724,31,4317,5.42,.837,"Spain",16,"Southern Europe"
"Hodgkin lymphoma",38,3,1,1,1,14,0,0,203,33,290,2.18,.821,"Czechia",14,"Eastern Europe"
"Testis",38,3,1,1,1,15,0,0,124,28,1141,5.82,.877,"Canada",9,"Northern America"
"Melanoma of skin",38,2,1,1,1,16,0,0,620,16,1215,5.7,.799,"Portugal",16,"Southern Europe"
"Prostate",38,1,1,1,1,17,0,0,112,27,4972,68.21,.699,"Belarus",14,"Eastern Europe"
"Oropharynx",38,3,1,1,1,18,0,0,372,3,123,1.62,.881,"Ireland",15,"Northern Europe"
"Cervix uteri",38,1,1,2,2,19,0,0,740,23,81,24.2,.682,"Suriname",8,"South America"
"Nasopharynx",38,0,1,2,2,20,0,0,180,4,534,.97,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Liver",38,3,1,2,2,21,0,0,96,11,40,8.74,.807,"Brunei Darussalam",11,"South-Eastern Asia"
"Kaposi sarcoma",38,3,1,2,2,22,0,0,376,19,91,.58,.873,"Israel",13,"Western Asia"
"Vagina",38,2,1,2,2,23,0,0,242,22,2,.46,.7,"Fiji",19,"Melanesia"
"Penis",38,3,1,2,2,24,0,0,203,26,139,1.26,.821,"Czechia",14,"Eastern Europe"
"Gallbladder",38,1,1,2,3,25,0,0,388,12,42,1.13,.692,"Jamaica",6,"Caribbean"
"Stomach",38,0,1,2,3,26,0,0,716,7,751,10.33,.423,"Zimbabwe",1,"Eastern Africa"
"Oesophagus",38,0,1,2,3,27,0,0,450,6,683,4.21,.464,"Madagascar",1,"Eastern Africa"
"Salivary glands",38,3,1,2,3,28,0,0,203,2,151,.67,.821,"Czechia",14,"Eastern Europe"
"Hypopharynx",38,3,1,2,3,29,0,0,40,5,153,.84,.847,"Austria",17,"Western Europe"
"Larynx",38,3,1,2,3,30,0,0,638,14,40,2.77,.822,"France, La Réunion",1,"Eastern Africa"
"Lip, oral cavity",38,2,1,2,3,31,0,0,643,1,9729,3.92,.734,"Russian Federation",14,"Eastern Europe"
"Ovary",38,2,1,2,3,32,0,0,144,25,1299,8.16,.703,"Sri Lanka",12,"South Central Asia"
"Vulva",38,3,1,2,3,33,0,0,554,21,71,1.37,.888,"New Zealand",18,"Australia/New Zealand"
"Bladder",39,2,1,1,1,1,0,0,400,30,638,8.72,.715,"Jordan",13,"Western Asia"
