"id","name","country_id","state_id","zone_id","latitude","longitude","created_at","updated_at"
"404","Sunbury","15","166","37","-37.569607","144.710019",NULL,NULL
"405","Sunshine Coast","15","163","0","-26.679988","153.050027",NULL,NULL
"406","Swan Hill","15","166","37","-35.339614","143.540013",NULL,NULL
"407","Sydney","15","161","0","-33.920011","151.185180",NULL,NULL
"408","Tamworth","15","161","38","-31.102612","150.917134",NULL,NULL
"409","Taree","15","161","38","-31.897602","152.461846",NULL,NULL
"410","Tennant Creek","15","162","43","-19.650029","134.200015",NULL,NULL
"411","Thargomindah","15","163","0","-27.999959","143.816689",NULL,NULL
"412","Theodore","15","163","0","-24.949499","150.083335",NULL,NULL
"413","Three Springs","15","167","0","-29.533302","115.749978",NULL,NULL
"414","Tom Price","15","167","44","-22.693461","117.793058",NULL,NULL
"415","Toowoomba","15","163","40","-27.564533","151.955520",NULL,NULL
"416","Townsville","15","163","40","-19.249950","146.769997",NULL,NULL
"417","Traralgon","15","166","37","-38.199595","146.530012",NULL,NULL
"418","Tumby Bay","15","164","42","-34.382928","136.083311",NULL,NULL
"419","Tumut","15","161","38","-35.309590","148.220038",NULL,NULL
"420","Tweed Heads","15","161","0","-28.182583","153.546638",NULL,NULL
"421","Ulladulla","15","161","38","-35.349536","150.470030",NULL,NULL
"422","Victor Harbor","15","164","42","-35.559601","138.617316",NULL,NULL
"423","Wagga Wagga","15","161","38","-35.122160","147.339988",NULL,NULL
"424","Wagin","15","167","44","-33.299584","117.349984",NULL,NULL
"425","Wallaroo","15","164","42","-33.932878","137.633294",NULL,NULL
"426","Wangaratta","15","166","37","-36.360017","146.300000",NULL,NULL
"427","Warrnambool","15","166","37","-38.379997","142.470001",NULL,NULL
"428","Warwick","15","163","40","-28.229247","152.020323",NULL,NULL
"429","Weipa","15","163","0","-12.666631","141.866627",NULL,NULL
"430","Whyalla","15","164","42","-33.025027","137.561412",NULL,NULL
"431","Wilcannia","15","161","0","-31.566201","143.383330",NULL,NULL
"432","Windorah","15","163","0","-25.433242","142.650197",NULL,NULL
"433","Winton","15","163","0","-22.399629","143.033274",NULL,NULL
"434","Wollongong","15","161","38","-34.415381","150.890004",NULL,NULL
"435","Wonthaggi","15","166","37","-38.609492","145.590017",NULL,NULL
"436","Woomera","15","164","0","-31.149586","136.800011",NULL,NULL
"437","Wyndham","15","167","0","-15.373960","128.360061",NULL,NULL
"438","Yamba","15","161","0","-29.422991","153.353312",NULL,NULL
"439","Yeppoon","15","163","40","-23.132917","150.756731",NULL,NULL
"440","Young","15","161","38","-34.309600","148.290008",NULL,NULL
"441","Yulara","15","162","0","-25.240541","130.988893",NULL,NULL
"442","Bregenz","16","178","32","47.516697","9.766702",NULL,NULL
"443","Eisenstadt","16","171","32","47.833299","16.533297",NULL,NULL
"444","Graz","16","176","32","47.077758","15.410005",NULL,NULL
"445","Innsbruck","16","177","32","47.280407","11.409991",NULL,NULL
"446","Salzburg","16","175","32","47.810478","13.040020",NULL,NULL
"447","Vienna","16","179","32","48.200015","16.366639",NULL,NULL
"448","Agdam","17","242","48","40.905278","45.556389",NULL,NULL
"449","Goranboy","17","200","48","40.610278","46.789722",NULL,NULL
"450","Lankaran","17","186","0","38.754003","48.851064",NULL,NULL
"451","Tovuz","17","242","48","40.992222","45.628889",NULL,NULL
"452","Yevlax","17","251","48","40.617196","47.150031",NULL,NULL
"453","Bubanza","18","255","56","-3.083301","29.366704",NULL,NULL
"454","Bujumbura","18","257","56","-3.376087","29.360006",NULL,NULL
"455","Bururi","18","258","56","-3.950729","29.616580",NULL,NULL
"456","Cankuzo","18","259","56","-3.166704","30.516697",NULL,NULL
"457","Gitega","18","266","56","-3.426007","29.843594",NULL,NULL
"458","Karusi","18","263","56","-3.099996","30.162996",NULL,NULL
"459","Kayanza","18","264","56","-2.899998","29.566702",NULL,NULL
"460","Kirundo","18","262","56","-2.584722","30.097222",NULL,NULL
"461","Makamba","18","265","56","-4.133304","29.800000",NULL,NULL
"462","Muramvya","18","266","56","-3.260997","29.611999",NULL,NULL
"463","Muyinga","18","268","56","-2.852347","30.317260",NULL,NULL
"464","Ngozi","18","269","56","-2.912004","29.825002",NULL,NULL
"465","Rutana","18","270","56","-3.931002","29.993005",NULL,NULL
"466","Ruyigi","18","271","56","-3.481002","30.243997",NULL,NULL
"467","Antwerpen","19","273","52","51.220374","4.415017",NULL,NULL
"468","Brussels","19","272","52","50.833317","4.333317",NULL,NULL
"469","Gent","19","276","52","51.029998","3.700022",NULL,NULL
"470","Hasselt","19","275","52","50.964003","5.483998",NULL,NULL
"471","Liege","19","280","52","50.629996","5.580011",NULL,NULL
"472","Mons","19","279","52","50.445999","3.939004",NULL,NULL
"473","Namur","19","282","52","50.470393","4.870028",NULL,NULL
"474","Abomey","20","294","57","7.190400","1.989997",NULL,NULL
"475","Djougou","20","288","57","9.700427","1.680042",NULL,NULL
"476","Kandi","20","284","57","11.130366","2.940017",NULL,NULL
"477","Lokossa","20","291","57","6.615000","1.715004",NULL,NULL
"478","Natitingou","20","283","57","10.320415","1.389982",NULL,NULL
"479","Ouidah","20","285","57","6.360373","2.089991",NULL,NULL
"480","Parakou","20","286","57","9.340010","2.620036",NULL,NULL
"481","Bobo Dioulasso","21","306","53","11.179975","-4.289981",NULL,NULL
"482","Bogande","21","304","53","12.969000","-0.137996",NULL,NULL
"483","Boulsa","21","319","53","12.656997","-0.568998",NULL,NULL
"484","Dedougou","21","318","53","12.455001","-3.464000",NULL,NULL
"485","Diapaga","21","333","53","12.077001","1.796005",NULL,NULL
"486","Diebougou","21","299","53","10.952001","-3.248000",NULL,NULL
"487","Djibo","21","331","53","14.099004","-1.627001",NULL,NULL
"488","Fada Ngourma","21","305","53","12.054996","0.360999",NULL,NULL
"489","Gaoua","21","322","53","10.324998","-3.174002",NULL,NULL
"490","Gorom Gorom","21","324","53","14.450004","-0.233298",NULL,NULL
"491","Kaya","21","329","53","13.090375","-1.090047",NULL,NULL
"492","Koupela","21","314","53","12.177000","-0.356004",NULL,NULL
"493","Leo","21","328","53","11.094003","-2.097999",NULL,NULL
"494","Nouna","21","313","53","12.728997","-3.860001",NULL,NULL
"495","Ouagadougou","21","308","53","12.370316","-1.524724",NULL,NULL
"496","Ouahigouya","21","336","53","13.570424","-2.419992",NULL,NULL
"497","Po","21","320","53","11.169000","-1.134998",NULL,NULL
"498","Sapouy","21","337","53","11.554444","-1.773611",NULL,NULL
"499","Sebba","21","335","53","13.436412","0.530443",NULL,NULL
"500","Solenzo","21","297","53","12.183333","-4.083333",NULL,NULL
"501","Tenkodogo","21","300","53","11.780404","-0.369704",NULL,NULL
"502","Tougan","21","332","53","13.068999","-3.069998",NULL,NULL
"503","Ziniare","21","323","53","12.576996","-1.293002",NULL,NULL
"504","Zorgo","21","303","53","12.242997","-0.611000",NULL,NULL
"505","Barisal","22","340","51","22.700409","90.374990",NULL,NULL
"506","Chittagong","22","341","51","22.329992","91.799967",NULL,NULL
"507","Comilla","22","341","51","23.470414","91.169980",NULL,NULL
"508","Dhaka","22","342","51","23.723060","90.408579",NULL,NULL
"509","Jamalpur","22","342","51","24.900430","89.950003",NULL,NULL
"510","Jessore","22","343","51","23.170432","89.199971",NULL,NULL
"511","Khulna","22","343","51","22.839987","89.560001",NULL,NULL
"512","Mymensingh","22","342","51","24.750413","90.380002",NULL,NULL
"513","Narayanganj","22","342","51","23.620404","90.499995",NULL,NULL
"514","Nawabganj","22","344","51","24.580398","88.349997",NULL,NULL
"515","Pabna","22","344","51","24.000381","89.249994",NULL,NULL
"516","Rajshahi","22","344","51","24.374984","88.605020",NULL,NULL
"517","Rangpur","22","344","51","25.750016","89.280018",NULL,NULL
"518","Saidpur","22","344","0","25.800426","88.999983",NULL,NULL
"519","Sylhet","22","346","51","24.903556","91.873606",NULL,NULL
"520","Tangail","22","342","51","24.249978","89.920030",NULL,NULL
"521","Burgas","23","348","54","42.514600","27.474643",NULL,NULL
"522","Dobrich","23","354","54","43.585051","27.839995",NULL,NULL
"523","Khaskovo","23","372","54","41.943782","25.563287",NULL,NULL
"524","Kyustendil","23","356","54","42.284278","22.691111",NULL,NULL
"525","Lovec","23","357","54","43.137999","24.719005",NULL,NULL
"526","Montana","23","358","54","43.414002","23.237002",NULL,NULL
"527","Pernik","23","360","54","42.609995","23.022718",NULL,NULL
"528","Pleven","23","361","54","43.423769","24.613371",NULL,NULL
"529","Plovdiv","23","362","54","42.153976","24.753982",NULL,NULL
"530","Razgrad","23","363","54","43.533999","26.535997",NULL,NULL
"531","Ruse","23","364","54","43.853691","25.973339",NULL,NULL
"532","Shumen","23","373","54","43.270006","26.929353",NULL,NULL
"533","Sliven","23","366","54","42.679370","26.330010",NULL,NULL
"534","Sofia","23","368","54","42.683349","23.316654",NULL,NULL
"535","Stara Zagora","23","370","54","42.423133","25.622715",NULL,NULL
"536","Turnovo","23","350","0","43.086245","25.655529",NULL,NULL
"537","Varna","23","349","54","43.215643","27.895289",NULL,NULL
"538","Vratsa","23","352","54","43.209984","23.562530",NULL,NULL
"539","Sarajevo","26","417","49","43.850022","18.383002",NULL,NULL
"540","Babruysk","29","428","82","53.126562","29.192781",NULL,NULL
"541","Baranavichy","29","424","82","53.136846","26.013440",NULL,NULL
"542","Barysaw","29","425","82","54.226004","28.492152",NULL,NULL
"543","Brest","29","424","82","52.099984","23.699990",NULL,NULL
"544","Homyel","29","426","82","52.430015","31.000009",NULL,NULL
"545","Hrodna","29","427","82","53.677872","23.834090",NULL,NULL
"546","Lida","29","427","82","53.888479","25.284648",NULL,NULL
"547","Mahilyow","29","428","82","53.898505","30.324650",NULL,NULL
"548","Maladzyechna","29","425","82","54.318789","26.865326",NULL,NULL
"549","Mazyr","29","426","82","52.045956","29.272156",NULL,NULL
"550","Minsk","29","425","82","53.899977","27.566627",NULL,NULL
"551","Orsha","29","430","82","54.515315","30.421543",NULL,NULL
"552","Pinsk","29","424","82","52.127863","26.094056",NULL,NULL
"553","Polatsk","29","430","82","55.489389","28.785984",NULL,NULL
"554","Vitsyebsk","29","430","82","55.188710","30.185330",NULL,NULL
"555","Belize City","30","431","83","17.498711","-88.188374",NULL,NULL
"556","Belmopan","30","432","83","17.252034","-88.767073",NULL,NULL
"557","Corozal","30","433","83","18.397998","-88.388001",NULL,NULL
"558","Dangriga","30","435","83","16.970035","-88.220000",NULL,NULL
"559","El Cayo","30","432","0","17.155998","-89.061003",NULL,NULL
"560","Orange Walk","30","434","83","18.090432","-88.559980",NULL,NULL
"561","Punta Gorda","30","436","83","16.100347","-88.810016",NULL,NULL
"562","Achacachi","32","451","61","-16.083322","-68.666569",NULL,NULL
"563","Aiquile","32","449","61","-18.189550","-65.180011",NULL,NULL
"564","Apolo","32","451","0","-14.719581","-68.419995",NULL,NULL
"565","Ascension","32","455","61","-15.699573","-63.079985",NULL,NULL
"566","Baures","32","448","0","-13.580012","-63.580057",NULL,NULL
"567","Bermejo","32","456","0","-22.729583","-64.349985",NULL,NULL
"568","Camargo","32","450","61","-20.639581","-65.209984",NULL,NULL
"569","Camiri","32","455","61","-20.050005","-63.519984",NULL,NULL
"570","Challapata","32","453","61","-18.899584","-66.779991",NULL,NULL
"571","Charagua","32","455","61","-19.799581","-63.219950",NULL,NULL
"572","Charana","32","451","0","-17.599612","-69.466597",NULL,NULL
"573","Cliza","32","449","61","-17.590000","-65.929991",NULL,NULL
"574","Cochabamba","32","449","61","-17.410011","-66.169977",NULL,NULL
"575","Coro Coro","32","451","0","-17.169612","-68.449967",NULL,NULL
"576","Coroico","32","451","61","-16.189620","-67.720011",NULL,NULL
"577","Cuevo","32","455","0","-20.450032","-63.529983",NULL,NULL
"578","Entre Rios","32","456","61","-21.530018","-64.189994",NULL,NULL
"579","Guayaramerin","32","448","61","-10.829999","-65.409997",NULL,NULL
"580","La Paz","32","451","61","-16.497974","-68.149985",NULL,NULL
"581","Magdalena","32","448","0","-13.260083","-64.052768",NULL,NULL
"582","Montero","32","455","61","-17.349601","-63.260025",NULL,NULL
"583","Oruro","32","453","61","-17.979950","-67.129996",NULL,NULL
"584","Padilla","32","450","61","-19.299611","-64.309961",NULL,NULL
"585","Piso Firme","32","455","0","-13.682952","-61.866622",NULL,NULL
"586","Portachuelo","32","455","61","-17.360040","-63.400017",NULL,NULL
"587","Puerto Acosta","32","451","0","-15.499585","-69.166667",NULL,NULL
"588","Puerto Heath","32","451","0","-12.499613","-68.666569",NULL,NULL
"589","Puerto Quijarro","32","455","61","-17.779601","-57.770024",NULL,NULL
"590","Puerto Suarez","32","455","0","-18.949555","-57.849968",NULL,NULL
"591","Puerto Villarroel","32","449","0","-16.870044","-64.780010",NULL,NULL
"592","Punata","32","449","61","-17.550002","-65.839971",NULL,NULL
"593","Quillacollo","32","449","0","-17.399986","-66.279996",NULL,NULL
"594","Quime","32","451","61","-16.980011","-67.220016",NULL,NULL
"595","Reyes","32","448","61","-14.309580","-67.370007",NULL,NULL
"596","Riberalta","32","448","61","-10.983013","-66.100007",NULL,NULL
"597","Robore","32","455","61","-18.329541","-59.759981",NULL,NULL
"598","Rurrenabaque","32","451","61","-14.460010","-67.559995",NULL,NULL
"599","Sabaya","32","453","0","-19.016270","-68.383278",NULL,NULL
"600","Samaipata","32","455","0","-18.180041","-63.770020",NULL,NULL
"601","San Borja","32","448","61","-14.819626","-66.849961",NULL,NULL
"602","San Carlos","32","455","61","-17.399986","-63.729997",NULL,NULL
"603","San Ignacio","32","455","61","-16.369609","-60.960011",NULL,NULL
"604","San Javier","32","455","0","-16.289614","-62.500020",NULL,NULL
"605","San Jose","32","455","0","-17.850036","-60.779996",NULL,NULL
"606","San Lorenzo","32","456","0","-21.479943","-64.770011",NULL,NULL
"607","San Matias","32","455","61","-16.359998","-58.420011",NULL,NULL
"608","San Rafael","32","455","0","-16.779507","-60.679950",NULL,NULL
"609","San Ramon","32","448","61","-13.289591","-64.709988",NULL,NULL
"610","Santa Ana","32","448","0","-13.760001","-65.579961",NULL,NULL
"611","Santa Cruz","32","455","61","-17.753918","-63.225996",NULL,NULL
"612","Sica Sica","32","451","0","-17.330016","-67.729985",NULL,NULL
"613","Sorata","32","451","61","-15.790006","-68.660057",NULL,NULL
"614","Sucre","32","450","61","-19.040971","-65.259516",NULL,NULL
"615","Tarabuco","32","450","61","-19.180032","-64.919950",NULL,NULL
"616","Tarija","32","456","61","-21.516685","-64.749986",NULL,NULL
"617","Trinidad","32","448","61","-14.833372","-64.899977",NULL,NULL
"618","Vallegrande","32","455","61","-18.489583","-64.109999",NULL,NULL
"619","Viacha","32","451","0","-16.650006","-68.299950",NULL,NULL
"620","Villamontes","32","456","61","-21.249570","-63.500011",NULL,NULL
"621","Acu","33","476","65","-5.579622","-36.910057",NULL,NULL
"622","Alagoinhas","33","461","69","-12.139997","-38.429990",NULL,NULL
"623","Almenara","33","467","70","-16.170035","-40.700007",NULL,NULL
"624","Alta Floresta","33","468","72","-9.900030","-55.909983",NULL,NULL
"625","Alvorada","33","483","67","-12.470002","-49.082002",NULL,NULL
"626","Apodi","33","476","65","-5.650005","-37.800003",NULL,NULL
"627","Aquidauana","33","468","71","-20.469617","-55.790016",NULL,NULL
"628","Aracaju","33","481","68","-10.900021","-37.119967",NULL,NULL
"629","Aracuai","33","467","70","-16.859605","-42.069949",NULL,NULL
"630","Araguaina","33","483","0","-7.190015","-48.210014",NULL,NULL
"631","Araguari","33","467","70","-18.640013","-48.199988",NULL,NULL
"632","Arapiraca","33","458","68","-9.750013","-36.669995",NULL,NULL
"633","Ararangua","33","480","70","-28.940005","-49.499987",NULL,NULL
"634","Araxa","33","467","70","-19.579594","-46.950013",NULL,NULL
"635","Arcoverde","33","472","66","-8.420017","-37.069996",NULL,NULL
"636","Aripuana","33","468","72","-9.169997","-60.640004",NULL,NULL
"637","Bage","33","479","70","-31.320015","-54.100016",NULL,NULL
"638","Barbacena","33","467","70","-21.220011","-43.770000",NULL,NULL
"639","Barcelos","33","459","76","-0.974993","-62.923896",NULL,NULL
"640","Barra do Bugres","33","468","72","-15.069585","-57.190008",NULL,NULL
"641","Barra do Garcas","33","468","72","-15.879613","-52.259999",NULL,NULL
"642","Barra Mansa","33","475","70","-22.560033","-44.169950",NULL,NULL
"643","Barreiras","33","461","69","-12.139997","-45.000003",NULL,NULL
"644","Barreiros","33","472","66","-8.829604","-35.200007",NULL,NULL
"645","Belo Horizonte","33","467","70","-19.915026","-43.915005",NULL,NULL
"646","Bento Goncalves","33","479","70","-29.169500","-51.519967",NULL,NULL
"647","Blumenau","33","480","70","-26.920025","-49.089986",NULL,NULL
"648","Boa Vista","33","478","75","2.816093","-60.665998",NULL,NULL
"649","Bocaiuva","33","467","70","-17.109616","-43.810050",NULL,NULL
"650","Bom Jesus da Lapa","33","461","69","-13.249541","-43.440021",NULL,NULL
"651","Brasilia","33","463","70","-15.783340","-47.916052",NULL,NULL
"652","Brumado","33","461","69","-14.210000","-41.670025",NULL,NULL
"653","Brusque","33","480","70","-27.129986","-48.930021",NULL,NULL
"654","Cabo de Santo Agostinho","33","472","66","-8.289999","-35.029991",NULL,NULL
"655","Cabo Frio","33","475","70","-22.889987","-42.039977",NULL,NULL
"656","Cacador","33","480","70","-26.770008","-51.020023",NULL,NULL
"657","Caceres","33","468","0","-16.050042","-57.510014",NULL,NULL
"658","Cachoeira do Sul","33","479","70","-30.029964","-52.909985",NULL,NULL
"659","Caico","33","476","65","-6.459620","-37.100020",NULL,NULL
"660","Camaqua","33","479","70","-30.839631","-51.810001",NULL,NULL
"661","Campo Belo","33","467","70","-20.889592","-45.279986",NULL,NULL
"662","Campo Grande","33","468","71","-20.450032","-54.616625",NULL,NULL
